date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-02-21,10:00:00,699.3783333333334,170.47695844162206,69.98337209055204,20.01662790944796,11.393581644388927,59.0,0.0,59.0,0.0,-0.7,-1.9,92,974.8,26.4,331,100,100,100,96,1.2,0.0,0.84,75,0.0,393.2998364329219,1955.628333333333,294.2083333333333,1104.6425,3629.7775
2022-02-25,14:00:00,182.4283333333333,231.41795207181875,79.3262212396363,10.673778760363705,15.403255180418205,38.0,0.0,38.0,0.0,0.7,0.2,96,989.3,37.9,184,100,100,100,64,1.8,0.1,1.19,75,0.0,0.0,767.3325,1718.4991666666667,1225.1591666666666,728.7416666666667
2022-02-21,11:00:00,815.6258333333334,186.1903460879061,69.74430533867562,20.25569466132438,12.393663656126762,54.0,0.0,54.0,0.0,-0.2,-1.4,92,973.9,27.3,326,100,100,100,98,1.4,0.0,0.98,75,0.0,282.11716573666536,2663.9858333333336,1955.628333333333,1296.355,8656.959166666666
2022-02-21,13:00:00,550.555,216.5994716805052,75.32004054208818,14.679959457911815,14.39382860261788,43.0,0.0,43.0,0.0,0.4,-0.4,94,972.1,25.0,320,100,100,100,90,1.3,0.0,0.91,75,0.0,47.167277241280864,1417.0633333333335,2422.9991666666665,618.9108333333334,3707.611666666666
2022-02-21,12:00:00,783.1066666666667,201.70600619427935,71.58526079254405,18.414739207455955,13.39374597563849,77.0,5.0,72.0,15.0,0.2,-0.9,93,973.1,26.4,322,100,98,99,98,1.3,0.0,0.91,75,10.0,943.6173957668578,2422.9991666666665,2663.9858333333336,801.3633333333333,9808.1125
