date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-02-05,12:00:00,686.4158333333334,200.54610020462792,76.8476438811158,13.152356118884194,13.387233722812512,82.0,0.0,82.0,0.0,0.6,0.0,96,987.2,13.4,211,100,93,100,91,0.3,0.0,0.21,73,0.0,896.1583702514163,129.0375,296.0675,152.45000000000002,665.535
2022-04-04,16:00:00,168.30916666666667,267.49564354865515,81.67518056500788,8.324819434992122,17.57117427206555,23.0,0.0,23.0,0.0,1.1,1.0,99,982.6,23.2,246,100,100,99,100,0.7,0.3,0.28,73,0.0,0.0,820.7608333333333,5445.590833333333,949.2408333333332,784.2975
2022-02-19,08:00:00,229.2975,140.5575471822143,77.0980441306799,12.90195586932011,9.389880141057713,41.0,0.0,41.0,0.0,0.2,-0.8,93,968.6,14.1,3,100,100,97,96,0.4,0.0,0.28,73,0.0,0.0,1623.5416666666667,940.85,1011.5333333333332,1192.0258333333334
2023-03-22,07:00:00,3080.744166666667,123.15913749276216,71.26051046646145,18.739489533538556,8.503384832626717,56.0,0.0,56.0,0.0,1.0,-0.5,90,1002.5,17.3,181,100,99,100,98,0.3,0.0,0.21,73,0.0,306.99747896684937,2054.6725,1311.8741666666667,2207.4333333333334,2118.0333333333333
2022-02-05,09:00:00,8.056666666666667,156.19534182719832,77.54011199664458,12.459888003355411,10.387396857864855,57.0,1.0,56.0,5.4,0.4,-0.3,95,986.6,19.1,258,100,99,100,100,0.6,0.0,0.42,73,1.0,427.52569786461873,148.41916666666663,0.0,284.6658333333333,243.2033333333333
2023-03-08,11:00:00,335.09083333333336,187.3001315021333,64.21413585178935,25.785864148210653,12.439600502430157,217.0,24.0,193.0,54.9,-0.6,-2.9,84,974.6,11.6,116,100,85,78,77,0.4,0.0,0.28,73,360.0,4553.386007946388,9834.015,4992.285833333333,3034.2408333333333,353.59916666666663
2022-02-08,13:00:00,254.2508333333333,215.06003045122972,79.50693338407645,10.493066615923558,14.384334907178774,76.0,1.0,75.0,4.6,0.4,-1.0,90,993.2,20.7,263,100,95,100,78,0.5,0.0,0.35,73,5.0,821.0996845076587,793.3649999999999,1492.9174999999998,530.4208333333333,294.6166666666667
2022-03-08,07:00:00,731.6875,124.67111893113632,76.57008965764382,13.42991034235618,8.439888755542814,33.0,1.0,32.0,5.7,-3.3,-5.1,87,1015.9,14.2,279,100,95,100,0,0.3,0.0,0.21,73,5.0,0.0,2485.875833333333,1604.64,6448.475833333333,8584.041666666666
2022-04-04,13:00:00,1716.1883333333333,225.20991117246413,60.90066261884074,29.09933738115926,14.570571888987804,141.0,15.0,126.0,28.7,1.9,0.6,91,985.0,30.7,256,100,100,100,100,1.0,0.3,0.49,73,0.0,2314.947415585198,13921.070833333331,18518.990833333333,19173.588333333333,4468.284166666666
2022-11-20,09:00:00,16.12333333333333,163.68644691838932,80.06279692772735,9.937203072272656,10.860526724307302,31.0,0.0,31.0,0.0,-4.2,-8.5,72,1009.4,16.9,331,100,97,99,95,0.3,0.0,0.21,73,0.0,0.0,436.59,36.43083333333333,1746.3533333333337,1388.1083333333331
2022-02-08,14:00:00,18.370833333333334,228.75321704821008,84.63253920348642,5.367460796513589,15.384309368281729,39.0,0.0,39.0,0.0,0.3,-0.6,93,992.3,20.0,262,100,99,100,23,0.9,0.0,0.63,73,0.0,0.0,169.57416666666666,793.3649999999999,130.6325,45.208333333333336
2023-03-13,16:00:00,15.764166666666668,261.610126693585,88.3215553542646,1.678444645735402,17.462075653036575,25.0,0.0,25.0,0.0,-1.0,-3.7,82,989.0,30.0,151,100,100,100,100,0.4,0.0,0.28,73,0.0,0.0,27.45583333333333,1209.6833333333334,0.0,64.56333333333333
2023-03-08,10:00:00,325.5883333333333,170.70021402689943,64.36484555977194,25.635154440228067,11.439431039311073,200.0,18.0,182.0,43.2,-1.0,-3.2,85,974.8,14.2,126,100,84,82,69,0.3,0.0,0.21,73,288.0,4084.0952312683175,4992.285833333333,5259.165,3560.5,295.265
2022-11-19,08:00:00,36.43083333333333,149.7382432398831,82.85993947823684,7.140060521763158,9.864526347029686,16.0,0.0,16.0,0.0,-2.9,-7.3,72,1013.6,18.1,354,100,83,95,37,0.3,0.0,0.21,73,0.0,0.0,2310.3616666666667,1537.6508333333334,1014.0491666666668,1165.0158333333334
2022-04-04,15:00:00,688.8275,254.33310536928136,74.09726264288219,15.902737357117813,16.570973560605587,55.0,0.0,55.0,0.0,1.3,0.7,96,983.2,23.9,252,100,100,100,100,0.7,0.2,0.35,73,0.0,301.5570565719984,5445.590833333333,13997.33,5624.695833333334,4155.4991666666665
2022-04-04,12:00:00,1730.4708333333335,208.5506112335435,56.29511096246983,33.70488903753017,13.570370929572622,201.0,7.0,194.0,12.1,2.2,0.6,89,986.2,32.6,260,100,100,100,100,0.7,0.3,0.28,73,0.0,3592.10598398621,18518.990833333333,23437.889166666664,23776.943333333333,9308.48
2022-03-08,08:00:00,1048.585,139.0603811301033,70.82575730245065,19.17424269754935,9.440058751325491,48.0,0.0,48.0,0.0,-3.0,-4.8,87,1016.1,15.2,275,100,96,100,7,0.4,0.0,0.28,73,0.0,142.11370363614225,3177.8700000000003,2485.875833333333,7704.476666666666,13306.24
2022-04-07,07:00:00,3000.8325,121.37092945813232,65.07147298328321,24.92852701671678,8.583635650184968,76.0,7.0,69.0,19.1,0.1,-1.1,91,980.1,9.5,349,100,96,73,91,0.4,0.0,0.28,73,28.0,909.3060392175248,10350.6,3347.770833333333,1542.3733333333332,6950.6825
2023-02-19,13:00:00,1025.3941666666667,216.283627436796,76.06830407227356,13.931695927726444,14.389855880521935,121.0,5.0,116.0,18.2,-0.4,-2.0,89,989.2,23.2,318,100,69,98,99,0.3,0.0,0.21,73,155.0,1938.58130522212,1146.585,1455.97,506.12,407.92333333333335
2022-04-05,10:00:00,5451.481666666667,172.0698004426527,53.18800889976459,36.81199110023541,11.57477246028998,307.0,104.0,203.0,177.4,0.6,-0.5,92,968.3,31.0,181,100,86,92,69,0.3,0.0,0.21,73,1456.0,7781.439088118876,2502.661666666667,5785.297500000001,23939.565,16741.596666666668
2022-02-19,07:00:00,0.29,126.72414495630758,82.67870340229678,7.321296597703226,8.389814223819899,11.0,0.0,11.0,0.0,-0.0,-0.9,94,968.9,16.8,351,100,100,99,100,0.7,0.0,0.49,73,0.0,0.0,940.85,204.2225,273.02583333333337,698.8616666666667
2023-03-04,09:00:00,286.79833333333335,154.59628039790107,68.24840867704441,21.75159132295559,10.423913083970396,137.0,20.0,117.0,59.1,-0.5,-1.6,92,984.2,24.7,352,100,81,65,0,0.5,0.0,0.35,73,380.0,2921.577422868562,14914.3075,7737.321666666667,15106.414166666667,14830.2025
2022-02-21,09:00:00,553.9133333333333,155.07427040574845,72.27817374685227,17.721826253147732,10.393499940732754,60.0,0.0,60.0,0.0,-1.1,-2.3,91,976.1,27.4,335,100,98,100,100,0.9,0.0,0.63,73,0.0,418.316652716911,294.2083333333333,1060.7175,343.7616666666667,2535.0866666666666
2022-01-30,13:00:00,816.505,214.43530925182773,82.12289793863557,7.87710206136442,14.398929500410311,50.0,3.0,47.0,17.7,0.3,-0.2,96,974.4,20.5,80,100,99,92,0,0.4,0.1,0.21,73,3.0,345.5712091980754,71.30749999999999,252.2925,57.583333333333336,318.9791666666667
2022-01-30,14:00:00,45.77333333333333,227.87160813544725,87.17405993715191,2.825940062848088,15.398819793380332,21.0,0.0,21.0,0.0,-0.2,-0.9,95,976.0,23.7,77,100,91,83,0,0.5,0.1,0.28,73,0.0,0.0,0.0,71.30749999999999,0.0,11.665
2022-02-06,10:00:00,706.0683333333333,170.81868495563546,75.04104539924185,14.958954600758146,11.386144059606,52.0,0.0,52.0,0.0,0.8,-0.0,94,981.7,29.2,261,100,89,91,97,1.0,0.1,0.63,73,0.0,242.9379400544806,216.1233333333333,8.056666666666667,259.92,200.8725
2022-03-08,06:00:00,323.42833333333334,111.14859247397786,83.38026691667586,6.619733083324137,7.439718939654911,5.0,0.0,5.0,0.0,-3.7,-5.8,85,1016.1,13.2,281,100,100,100,44,0.4,0.0,0.28,73,0.0,0.0,1604.64,75.45166666666667,2403.2675,2277.030833333333
2022-04-10,05:00:00,2020.253333333333,93.58971295207974,78.59993419662584,11.400065803374156,6.596983014296382,76.0,34.0,42.0,251.2,1.1,0.0,92,987.9,20.8,247,100,51,94,0,0.3,0.0,0.21,73,1666.0,2107.582838770284,0.0,0.0,1143.194166666667,269.3566666666666
2023-02-19,09:00:00,505.2625,155.2009664301254,73.07637071535352,16.92362928464648,10.389595294677232,85.0,0.0,85.0,0.0,-0.5,-2.1,89,987.1,27.4,309,100,66,100,98,0.4,0.1,0.21,73,0.0,966.1177721057292,838.2883333333333,406.4533333333333,1214.1166666666666,1178.934166666667
2022-04-07,06:00:00,1497.8475,107.2424270842284,72.09373823811094,17.906261761889063,7.583440908846216,39.0,0.0,39.0,0.0,-0.5,-1.5,93,980.3,11.5,356,100,97,90,100,0.4,0.0,0.28,73,0.0,0.0,3347.770833333333,844.2341666666666,363.98,4724.800833333334
2023-03-04,13:00:00,226.8333333333333,218.3795712011241,71.63710142409191,18.36289857590809,14.424514732574435,159.0,37.0,122.0,105.9,-0.3,-1.8,90,987.8,23.2,347,100,65,100,69,0.3,0.0,0.21,73,1295.0,3396.447609941479,10202.9,13542.853333333333,12314.847500000002,12891.796666666669
2022-04-05,05:00:00,59.69833333333333,94.2730842132825,80.38420359967054,9.615796400329462,6.573775798298273,12.0,0.0,12.0,0.0,0.8,0.5,98,963.1,25.7,250,100,100,88,47,0.6,0.1,0.35,73,0.0,0.0,2953.28,923.8525,2742.8058333333333,2777.9925
2023-02-19,08:00:00,256.72166666666664,140.58203154932747,77.18117839020033,12.818821609799672,9.389530958179597,45.0,0.0,45.0,0.0,-0.7,-2.2,89,986.7,28.6,306,100,66,100,98,0.4,0.0,0.28,73,0.0,83.49617693824538,406.4533333333333,156.83083333333337,846.6583333333333,1249.4225
2022-03-08,10:00:00,995.3041666666668,170.70747943370014,64.26939165101665,25.73060834898336,11.440399280989023,70.0,1.0,69.0,2.4,-2.3,-4.0,88,1015.5,15.2,265,100,99,100,64,0.5,0.0,0.35,73,1.0,644.1925632081984,4669.258333333333,4572.238333333334,17971.034166666668,16587.440833333334
2022-02-20,09:00:00,294.2083333333333,155.12936644860423,72.63624061845505,17.363759381544945,10.391632267251442,120.0,21.0,99.0,78.9,0.0,-0.8,94,987.7,13.6,233,100,93,82,100,0.4,0.0,0.28,73,147.0,2852.333038493773,343.7616666666667,229.2975,2535.0866666666666,1646.7291666666667
2022-04-07,05:00:00,269.3566666666666,94.0003096857556,79.66367110472187,10.336328895278132,6.583246061503769,15.0,0.0,15.0,0.0,-0.9,-2.1,92,980.7,13.0,357,100,88,100,99,0.4,0.0,0.28,73,0.0,0.0,844.2341666666666,171.01833333333332,59.69833333333333,2953.28
2023-03-27,07:00:00,974.5641666666668,122.61789191287198,69.32342689070376,20.676573109296235,8.528457228132833,35.0,0.0,35.0,0.0,1.3,0.9,97,988.2,10.0,131,100,100,91,3,0.9,0.3,0.42,73,0.0,0.0,1503.9333333333334,977.8291666666668,1876.39,6206.504166666667
2022-04-05,15:00:00,1419.7166666666665,254.5943144554203,73.8032695050369,16.196730494963102,16.57576687131495,109.0,3.0,106.0,8.9,-1.4,-4.7,78,977.0,38.3,158,100,55,100,45,0.3,0.0,0.21,73,135.0,1495.9626307981246,688.8275,1081.9383333333333,5445.590833333333,5624.695833333334
2022-04-04,11:00:00,1807.4191666666663,190.57478229045137,53.73067611081442,36.26932388918558,12.570169888248802,222.0,19.0,203.0,31.9,2.6,-0.1,82,987.2,28.7,263,100,81,100,99,0.7,0.4,0.21,73,361.0,4255.980323427246,23437.889166666664,23939.565,23192.57083333333,15014.45
2023-03-08,12:00:00,439.0741666666667,203.61967100094296,66.25098475048927,23.74901524951073,13.439770146156864,184.0,11.0,173.0,26.1,-0.6,-2.8,85,974.3,11.3,97,100,84,73,82,0.4,0.0,0.28,73,176.0,3417.274764691495,12359.4475,9834.015,3438.2375,739.5858333333334
2022-02-25,08:00:00,1274.0025,139.98828656175584,74.97309846062326,15.026901539376745,9.402593723974276,58.0,0.0,58.0,0.0,1.0,0.3,95,987.1,28.0,283,100,79,97,81,0.7,0.4,0.21,73,0.0,371.0942846022549,3666.536666666667,1585.7166666666665,2381.6833333333334,2682.185
2022-02-06,11:00:00,726.8291666666668,185.78182954779868,74.79978384641606,15.200216153583932,12.386098979843108,66.0,0.0,66.0,0.0,0.8,0.1,95,981.1,27.1,253,100,100,88,95,0.6,0.1,0.35,73,0.0,547.2857186107643,519.2491666666666,216.1233333333333,296.0675,210.21916666666667
2023-03-04,12:00:00,282.29,203.03084459699497,67.722021751666,22.277978248333994,13.424363993733596,220.0,61.0,159.0,153.4,-0.2,-1.8,89,987.1,23.7,350,100,81,97,30,0.3,0.0,0.21,73,1159.0,5549.711903752114,13542.853333333333,17186.715833333332,19713.368333333336,18631.305833333336
2022-01-29,13:00:00,71.30749999999999,214.3891065306852,82.39507518346647,7.604924816533527,14.401680463302316,50.0,0.0,50.0,0.0,-0.2,-1.6,90,990.9,31.7,267,100,100,100,100,0.3,0.0,0.21,73,0.0,192.64676594171453,57.583333333333336,131.52333333333334,318.9791666666667,167.97333333333333
2023-02-19,15:00:00,28.058333333333334,243.5994210670524,87.76227158921446,2.2377284107855298,16.389988113368158,29.0,0.0,29.0,0.0,-0.9,-2.4,90,990.5,22.7,319,100,70,99,100,0.3,0.0,0.21,73,0.0,0.0,25.155833333333334,805.0191666666666,0.0,0.0
2022-04-05,12:00:00,3938.353333333333,208.7475154602698,55.94453542710379,34.05546457289621,13.575170497386672,275.0,52.0,223.0,89.4,-0.3,-2.0,88,972.3,32.0,172,100,91,100,86,0.5,0.0,0.35,73,468.0,5878.215088410524,1730.4708333333335,1807.4191666666663,18518.990833333333,23776.943333333333
2022-02-05,10:00:00,216.1233333333333,170.86344950792247,75.34517283077905,14.654827169220956,11.387342090903768,64.0,0.0,64.0,0.0,0.5,-0.1,96,986.8,15.3,243,100,92,100,99,0.7,0.0,0.49,73,0.0,506.188751202635,259.92,148.41916666666663,200.8725,266.31583333333333
2022-03-08,12:00:00,714.9258333333333,203.6565423123868,66.16142438861152,23.83857561138848,13.440740525473236,65.0,0.0,65.0,0.0,-1.6,-2.9,91,1014.8,13.4,262,100,99,94,88,0.4,0.0,0.28,73,0.0,504.7560520318921,4867.285,7151.313333333333,21165.16,20048.27083333333
2022-04-05,14:00:00,2030.8508333333327,240.64066345449243,66.7067736933559,23.29322630664409,15.575568171389737,110.0,0.0,110.0,0.0,-1.4,-4.1,82,975.5,36.7,159,100,85,100,89,0.5,0.0,0.35,73,0.0,1519.5240333281758,1081.9383333333333,1716.1883333333333,13997.33,12757.768333333332
2022-02-19,09:00:00,343.7616666666667,155.1863976164427,72.99097547624731,17.009024523752682,10.389946381203837,90.0,0.0,90.0,0.0,0.5,-0.9,90,968.4,14.2,7,100,99,94,87,0.3,0.0,0.21,73,0.0,1063.963487949506,2535.0866666666666,1623.5416666666667,1646.7291666666667,2402.4216666666666
2022-02-06,08:00:00,704.4541666666668,141.96799003099372,81.21558218243362,8.784417817566373,9.386235378042208,18.0,0.0,18.0,0.0,0.8,0.1,95,983.3,27.4,268,100,100,100,98,0.6,0.1,0.35,73,0.0,0.0,0.0,0.0,0.0,91.53583333333334
2023-02-19,14:00:00,438.915,230.30042352067304,81.32977065306993,8.670229346930077,15.3899218355225,80.0,1.0,79.0,5.1,-0.6,-2.2,89,989.9,22.2,320,100,65,98,100,0.3,0.0,0.21,73,35.0,893.6636059062984,805.0191666666666,1146.585,363.01,82.52666666666666
2023-03-22,06:00:00,1399.915,109.342929239538,78.17230696647901,11.827693033520992,7.503177664784232,19.0,0.0,19.0,0.0,0.4,-0.6,93,1003.1,15.6,188,100,88,100,100,0.3,0.0,0.21,73,0.0,0.0,1311.8741666666667,234.0716666666667,1754.785,936.5275
2022-02-25,15:00:00,0.13,244.8460274786613,85.84342671163859,4.156573288361411,16.403366389814583,21.0,0.0,21.0,0.0,0.7,-0.1,94,992.2,37.1,183,100,85,100,91,1.2,0.1,0.77,73,0.0,0.0,64.46666666666667,767.3325,99.71,41.69166666666667
2022-04-05,13:00:00,2121.1441666666665,225.4461820710933,60.57342988909527,29.426570110904727,14.57536937995883,166.0,10.0,156.0,18.9,-1.0,-3.1,85,973.7,32.3,163,100,94,100,86,0.6,0.0,0.42,73,60.0,2850.338317440483,1716.1883333333333,1730.4708333333335,13921.070833333331,19173.588333333333
2022-04-06,10:00:00,25112.85083333333,172.12461719295516,52.80542732748597,37.19457267251403,11.579524298228469,547.0,391.0,156.0,660.9,0.4,-7.0,58,985.6,24.7,188,36,4,54,0,0.3,0.0,0.21,73,37536.0,17880.368648076124,5451.481666666667,5530.291666666667,2502.661666666667,23939.565
2023-01-30,07:00:00,133.54916666666668,129.56395586756054,88.47842292284457,1.5215770771554284,8.400294012718726,0.0,0.0,0.0,0.0,1.6,1.4,99,973.1,25.5,226,100,100,94,81,0.8,0.5,0.21,73,0.0,0.0,175.55166666666665,0.0,540.0866666666667,835.6616666666667
2023-01-17,12:00:00,467.38166666666666,200.5429963779448,81.8320465069763,8.16795349302371,13.453498195011154,37.0,0.0,37.0,0.0,0.3,-1.3,89,989.6,21.3,109,100,94,100,96,0.4,0.0,0.28,73,0.0,0.0,435.015,271.93583333333333,0.0,251.91166666666663
2022-02-05,11:00:00,519.2491666666666,185.78250185158865,75.10715339513972,14.892846604860283,12.387287712582951,78.0,0.0,78.0,0.0,0.6,0.0,96,986.8,14.3,221,100,96,100,97,0.6,0.1,0.35,73,0.0,816.0011766555556,296.0675,259.92,210.21916666666667,503.835
2022-03-08,11:00:00,891.8475,187.3230852586701,64.12070158247805,25.879298417521948,12.440569814076234,70.0,0.0,70.0,0.0,-2.0,-3.5,89,1015.2,14.9,262,100,100,99,64,0.5,0.0,0.35,73,0.0,615.7191914393261,7151.313333333333,4669.258333333333,18741.91333333333,16951.849166666667
2022-02-06,09:00:00,863.9775,156.1101566641892,77.24456892144872,12.75543107855128,10.386189525636135,35.0,0.0,35.0,0.0,0.8,0.1,95,982.3,28.9,264,100,100,100,86,0.9,0.2,0.49,73,0.0,0.0,8.056666666666667,0.0,148.41916666666663,284.6658333333333
2023-03-04,14:00:00,132.86583333333334,232.7852031856752,77.1174309203172,12.882569079682796,15.424665688573516,124.0,12.0,112.0,44.3,-0.4,-2.0,89,988.8,24.5,350,100,49,99,74,0.3,0.0,0.21,73,612.0,2055.5221747882965,2978.900833333333,10202.9,8827.24,8578.888333333334
2023-01-17,13:00:00,48.126666666666665,214.19988091336808,85.36131509011426,4.638684909885733,14.45326906065004,22.0,0.0,22.0,0.0,0.5,-1.2,88,988.9,25.1,117,100,93,87,94,0.4,0.0,0.28,73,0.0,0.0,197.85916666666665,435.015,0.0,3.230833333333333
2023-03-04,11:00:00,312.55,186.93776382681872,65.74679429395482,24.25320570604518,12.424213472432264,228.0,43.0,185.0,104.3,-0.3,-1.8,90,986.2,23.4,356,100,81,93,5,0.3,0.0,0.21,73,817.0,5460.516347860693,17186.715833333332,14820.988333333333,17792.843333333334,17841.945833333335
