date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-05-02,11:00:00,14052.205833333332,193.94520545822647,44.285807782213766,45.71419221778624,12.670262371898549,597.0,298.0,299.0,412.9,11.5,0.0,45,1007.2,24.9,231,61,0,54,96,0.0,0.0,0.0,2,29800.0,14657.234285923054,2435.095,12801.678333333335,21963.1725,16599.374166666665
2023-03-07,10:00:00,4992.285833333333,170.67005736905242,64.75793753377297,25.24206246622702,11.435419132774497,393.0,243.0,150.0,591.6,-5.0,-7.9,80,992.0,7.7,131,79,38,54,41,0.0,0.0,0.0,2,15066.0,15152.444792035883,3560.5,4324.7908333333335,295.265,253.76916666666668
2022-03-02,10:00:00,3948.9391666666666,170.5541162262377,66.60828133082201,23.39171866917799,11.417902911426577,206.0,80.0,126.0,209.8,1.9,-0.3,85,1017.2,14.2,201,77,74,10,15,0.0,0.0,0.0,2,2080.0,6221.346888323353,17075.036666666667,15765.159999999998,17218.244166666667,16824.659166666668
2023-05-25,06:00:00,2883.3741666666665,100.4795512309998,59.36700396310948,30.63299603689052,7.671844152314937,209.0,19.0,190.0,42.2,16.9,8.7,58,1009.5,16.2,233,68,9,50,100,0.0,0.0,0.0,2,1729.0,3619.520189715655,10583.768333333332,6818.996666666666,11848.614166666666,12522.76
2023-03-19,11:00:00,7253.953333333334,188.4890892144918,59.94599156178161,30.054008438218386,12.489422309859377,177.0,25.0,152.0,49.7,5.0,2.5,84,1010.9,8.7,240,62,69,0,0,0.0,0.0,0.0,2,775.0,3349.7348145681062,16368.82,12289.519166666669,17754.2225,18563.971666666668
2022-05-29,02:00:00,214.0608333333333,49.63773209300701,87.6116620241172,2.388337975882809,3.664092565989,2.0,0.0,2.0,0.0,6.2,5.9,98,997.3,6.3,204,57,54,8,12,0.0,0.0,0.0,2,0.0,0.0,263.5175,0.0,0.0,0.0
2022-08-08,13:00:00,12873.8925,229.22979259005731,51.19670787382465,38.80329212617535,14.525853279118706,445.0,299.0,146.0,451.9,19.0,12.6,67,1017.9,6.8,180,65,57,23,0,0.0,0.0,0.0,2,12857.0,9141.42859074474,10600.2675,11848.771666666667,7042.475833333334,13311.847500000002
2022-04-01,14:00:00,5961.755,239.61763291694035,67.9450234983927,22.0549765016073,15.556121652991608,328.0,185.0,143.0,434.9,2.0,-6.8,52,1010.6,10.9,56,57,21,63,0,0.0,0.0,0.0,2,14615.0,7048.275858437229,9554.4325,4071.349166666667,6958.158333333334,8921.213333333333
2022-07-09,10:00:00,15444.855,169.21683774510885,37.110969472106696,52.8890305278933,11.532691285330277,661.0,422.0,239.0,537.9,20.0,12.5,62,1005.1,9.1,198,51,11,19,100,0.0,0.0,0.0,2,37558.0,15497.945549051276,9116.104166666666,5594.724166666667,9576.6425,11538.650833333331
2022-09-28,06:00:00,3941.4516666666655,114.24652968137234,78.48807836622349,11.51192163377651,7.7746110310372,50.0,15.0,35.0,109.3,7.8,5.5,85,1002.5,14.8,4,57,63,0,0,0.0,0.0,0.0,2,555.0,1125.6579782169204,4160.376666666666,2205.8475,1246.0983333333334,2887.4133333333334
2022-07-11,17:00:00,1498.7558333333334,288.2150040098355,75.14124007876622,14.858759921233784,18.52738752619125,173.0,45.0,128.0,141.3,20.4,13.4,64,1009.1,11.2,105,61,14,51,59,0.0,0.0,0.0,2,3870.0,1460.5536241383636,1030.2966666666666,3253.784166666667,1026.743333333333,541.8733333333333
2022-02-18,08:00:00,1623.5416666666667,140.65732492824543,77.44012669611419,12.55987330388581,9.388387901195928,92.0,30.0,62.0,175.0,-0.3,-2.2,87,978.1,17.8,198,67,74,0,0,0.0,0.0,0.0,2,780.0,3418.809346070981,1011.5333333333332,273.02583333333337,1192.0258333333334,955.3508333333332
2022-06-03,11:00:00,5430.631666666667,194.95648084621843,37.417800174755264,52.582199825244736,12.650745459585778,708.0,543.0,165.0,679.3,16.7,11.4,71,1011.2,22.6,214,54,34,35,9,0.0,0.0,0.0,2,35838.0,17002.578040036668,4932.639166666667,2414.6291666666666,10330.050833333333,8706.0025
2022-05-30,05:00:00,4204.199166666666,86.68031149335556,66.39927731714897,23.600722682851035,6.661572511911838,256.0,174.0,82.0,514.7,11.0,7.6,80,1010.8,8.7,312,70,72,9,0,0.0,0.0,0.0,2,4872.0,6033.512343120688,6287.197499999999,3460.275,3078.52,5840.811666666667
2022-07-04,08:00:00,16909.350000000002,128.1504809594583,44.58163905488262,45.41836094511738,9.546539917582384,617.0,516.0,101.0,768.9,21.9,12.2,54,1012.2,8.7,265,51,32,16,41,0.0,0.0,0.0,2,35088.0,15729.56966600211,14248.688333333334,14776.154166666664,15394.163333333332,14870.040833333333
2022-09-22,06:00:00,5186.750833333333,112.65125408836246,76.67223591972879,13.32776408027121,7.740033081437586,96.0,51.0,45.0,303.5,8.1,6.7,91,1018.2,2.7,23,58,38,22,35,0.0,0.0,0.0,2,3162.0,3750.013027726547,4904.393333333333,1082.6291666666668,2328.2475,5551.075833333333
2022-03-23,08:00:00,6007.3075,137.94680063126435,64.91124039914368,25.08875960085632,9.50977863619575,314.0,208.0,106.0,548.9,4.3,0.5,76,1019.7,16.9,178,72,47,50,0,0.0,0.0,0.0,2,11024.0,12023.86802297532,17520.391666666666,12756.033333333333,16250.5475,15879.166666666666
2022-05-05,07:00:00,17273.385,117.79706973740429,56.07837773614256,33.92162226385744,8.674832100704483,355.0,133.0,222.0,263.2,8.4,-1.9,48,1015.7,18.6,255,57,0,56,78,0.0,0.0,0.0,2,13300.0,8817.578889833852,14538.266666666668,12896.8675,14973.144166666669,15859.8375
2022-06-14,07:00:00,9079.641666666666,112.5782137595161,50.4075410056391,39.5924589943609,8.616002469091425,394.0,217.0,177.0,370.1,15.6,10.0,69,1003.6,2.6,124,62,25,16,98,0.0,0.0,0.0,2,16275.0,9204.637260871632,16000.281666666668,10533.321666666669,14773.6775,15018.08
2023-05-25,10:00:00,4489.52,172.56923383284217,38.32914482126564,51.67085517873437,11.671569255453536,388.0,149.0,239.0,192.6,17.6,10.8,64,1010.1,16.0,247,55,4,81,9,0.0,0.0,0.0,2,14304.0,8311.246810815004,0.0,6631.611666666667,5495.189166666667,17284.256666666668
2023-03-06,08:00:00,2710.4108333333334,139.23942852733484,71.69137555114273,18.308624448857262,9.431196865849108,176.0,70.0,106.0,261.2,-7.2,-8.8,89,988.9,2.7,157,61,58,7,15,0.0,0.0,0.0,2,2940.0,6402.5511154074775,262.81583333333333,73.6075,71.66916666666667,7737.321666666667
2022-12-25,12:00:00,763.4775,202.2773164136732,84.89410089373587,5.105899106264128,13.619428689828885,54.0,11.0,43.0,100.5,-1.0,-2.1,92,1016.0,14.5,210,76,54,0,91,0.0,0.0,0.0,2,506.0,1390.526820472556,2207.273333333333,5868.046666666666,175.4675,221.73
2023-03-18,10:00:00,12289.519166666669,171.0959744911707,60.38719709510551,29.612802904894487,11.48436739524276,319.0,73.0,246.0,152.3,4.8,-3.6,55,1013.0,26.6,189,60,0,50,99,0.0,0.0,0.0,2,7300.0,7972.23125777585,17826.375833333335,18008.878333333334,17224.462499999998,18258.921666666665
2022-07-02,16:00:00,2409.915,276.7459422734081,67.0053466330001,22.994653366999906,17.551618857182977,198.0,31.0,167.0,68.7,27.0,16.8,53,1012.4,9.8,174,69,3,61,100,0.0,0.0,0.0,2,3007.0,2582.4416296068803,1789.628333333333,3903.7966666666666,2680.400833333333,2428.135
2023-03-21,06:00:00,1311.8741666666667,109.4718216450778,78.55388090701452,11.446119092985487,7.498220320514774,61.0,27.0,34.0,198.3,0.1,-0.6,95,1003.8,13.6,11,66,73,0,0,0.0,0.0,0.0,2,729.0,2059.207264593981,1754.785,651.4308333333333,936.5275,2500.295833333333
2022-09-28,09:00:00,9702.44,159.2758657405459,62.875878705768216,27.12412129423178,10.77531155643626,201.0,70.0,131.0,163.0,9.8,5.7,76,1001.7,20.3,354,68,75,0,0,0.0,0.0,0.0,2,1750.0,5281.6561759753895,16241.99,10564.035833333332,9944.419166666668,11255.269166666669
2022-04-22,11:00:00,8190.851666666666,192.88860004303103,47.388465585869234,42.611534414130766,12.644769017435271,635.0,498.0,137.0,729.8,14.4,5.3,54,1015.0,3.2,63,74,53,43,0,0.0,0.0,0.0,2,23406.0,16250.926247770882,24785.45,24070.91416666667,23489.17,23637.35083333333
2023-02-13,10:00:00,4734.6658333333335,170.58907458752745,72.86918881490085,17.130811185099148,11.383817842984296,186.0,92.0,94.0,330.6,5.5,1.3,75,1011.8,22.1,282,77,0,79,100,0.0,0.0,0.0,2,9200.0,7565.685984308911,3379.613333333333,2242.0333333333333,1729.8741666666667,3317.6941666666667
2022-07-02,10:00:00,13664.269166666669,169.5523141558756,36.397890594357904,53.602109405642096,11.55240055695058,631.0,340.0,291.0,429.1,28.3,16.5,49,1012.8,12.0,263,51,2,32,99,0.0,0.0,0.0,2,33320.0,13931.910641047816,14538.24,16997.7775,14065.24,1530.9441666666664
2023-05-03,10:00:00,15855.7575,173.11194718210584,43.59875925686536,46.40124074313464,11.671516492861729,693.0,531.0,162.0,744.8,10.7,-1.7,42,1015.3,15.2,275,58,18,23,93,0.0,0.0,0.0,2,43542.0,18998.45385151893,1878.63,3189.6866666666665,15883.418333333337,12296.718333333332
2022-05-30,08:00:00,17369.186666666665,130.85204252904927,44.87537658954378,45.12462341045622,9.661283101884496,560.0,385.0,175.0,576.0,13.9,8.0,67,1010.4,11.6,306,57,53,14,2,0.0,0.0,0.0,2,18095.0,14523.46025356124,11086.62,11595.8025,1979.8858333333333,11750.5925
2022-10-10,10:00:00,15853.731666666668,177.3302060560816,65.84270996175232,24.157290038247677,11.836489880699803,253.0,134.0,119.0,334.4,12.4,7.7,73,1016.8,21.6,217,59,65,0,3,0.0,0.0,0.0,2,4690.0,8331.811354453837,14692.018333333332,15174.514166666668,2181.88,7932.4725
2022-08-21,05:00:00,3185.385,90.95742464187408,75.26788178202864,14.732118217971358,6.566400430965085,104.0,46.0,58.0,243.6,19.1,15.2,78,1010.1,15.9,303,52,30,18,46,0.0,0.0,0.0,2,3220.0,2294.111248863962,3257.8866666666668,10.73,2594.0875,5460.52
2022-07-07,15:00:00,9336.33,263.38686781879017,59.59490141734839,30.40509858265161,16.537264286808455,346.0,183.0,163.0,326.0,18.8,10.6,59,1007.6,15.5,179,64,15,36,95,0.0,0.0,0.0,2,15555.0,4978.1200660282375,3277.1541666666667,3563.4891666666663,10042.120833333332,2933.1358333333333
