date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-06-05,07:00:00,15218.2625,113.504296884893,50.81068788019959,39.18931211980041,8.645498735036913,471.0,292.0,179.0,502.8,15.0,10.7,75,1014.3,10.6,198,43,0,36,70,0.0,0.0,0.0,1,29200.0,11836.934598738757,0.0,4532.345833333334,18188.298333333336,1456.4083333333335
2022-09-12,13:00:00,9615.725833333334,226.2365766576337,63.14631295667827,26.853687043321727,14.682412250909064,351.0,215.0,136.0,438.6,15.7,5.8,52,1009.6,6.3,13,47,52,0,0,0.0,0.0,0.0,1,10320.0,8115.072959292374,12711.325833333334,15618.105,12486.835,13115.589166666668
2022-04-03,07:00:00,16734.5425,121.8221883832232,66.56043740295706,23.439562597042944,8.56450899000584,295.0,216.0,79.0,631.5,2.1,-2.9,69,1001.9,16.3,194,35,27,17,0,0.0,0.0,0.0,1,15768.0,11477.500765524575,10240.094166666668,9598.198333333334,16887.1275,13074.809166666666
2022-10-07,11:00:00,6463.3825,193.5277377310305,65.43455841687363,24.565441583126372,12.822846362872784,282.0,173.0,109.0,407.9,14.2,8.2,67,1010.7,30.6,205,43,41,0,20,0.0,0.0,0.0,1,10207.0,9059.604278090736,3722.87,8828.505833333333,5739.425833333334,1155.355
2022-04-02,07:00:00,10240.094166666668,121.9334443569754,66.93745085431827,23.06254914568173,8.55961214801973,296.0,220.0,76.0,655.1,-0.2,-7.3,59,1010.1,12.2,56,41,43,4,0,0.0,0.0,0.0,1,12540.0,11767.316511484343,16887.1275,9358.635,13074.809166666666,4720.489166666667
2022-06-03,07:00:00,18188.298333333336,113.74413162490484,50.969935241630765,39.03006475836924,8.651206313136603,468.0,299.0,169.0,516.8,13.8,10.1,79,1009.9,18.9,235,49,44,15,2,0.0,0.0,0.0,1,16744.0,12103.768891268202,1456.4083333333335,2003.3041666666668,19828.21083333333,4386.909166666667
2022-03-06,05:00:00,147.1525,98.46044103468768,91.56174687207722,-1.5617468720772236,6.431626543661965,0.0,0.0,0.0,0.0,-2.2,-3.3,93,1010.9,14.4,181,25,14,20,0,0.0,0.0,0.0,1,0.0,0.0,293.075,0.0,132.48666666666665,27.6825
2022-06-27,19:00:00,93.45833333333331,313.99403196518017,87.38330514631892,2.616694853681086,20.567651595969966,43.0,17.0,26.0,152.8,27.2,18.4,59,1015.3,0.8,297,24,4,15,39,0.0,0.0,0.0,1,1632.0,0.0,72.63333333333334,467.875,70.54166666666667,79.63916666666667
2023-03-29,05:00:00,379.125,95.25841871981083,83.05238541710699,6.947614582893012,6.538093918238322,28.0,12.0,16.0,123.9,-3.0,-5.7,82,1007.4,12.2,315,46,32,12,34,0.0,0.0,0.0,1,816.0,269.8974080462199,2109.335,61.67249999999999,94.105,245.9883333333333
2022-02-09,09:00:00,1007.4641666666666,155.86661180338075,76.32849454562668,13.67150545437332,10.38389610926736,156.0,70.0,86.0,341.6,-3.0,-3.8,94,999.9,15.5,222,26,5,3,67,0.0,0.0,0.0,1,6650.0,7579.321746872917,1035.6033333333332,877.1541666666667,1702.4208333333331,863.9775
2023-05-11,11:00:00,16573.663333333334,194.6256000093944,41.89492843353364,48.10507156646636,12.680311624393362,749.0,633.0,116.0,843.7,19.0,3.0,35,1020.2,8.9,243,26,0,0,88,0.0,0.0,0.0,1,63300.0,18179.68640858017,17382.669166666667,17646.444166666664,19699.26333333333,19885.255
2022-08-21,04:00:00,309.78000000000003,78.197367020359,82.90926417109804,7.09073582890195,5.566229655777694,29.0,14.0,15.0,142.9,18.1,14.9,82,1010.2,13.9,301,31,11,13,44,0.0,0.0,0.0,1,1246.0,0.0,10.73,0.0,235.28583333333336,648.8141666666667
2023-02-28,11:00:00,11272.186666666666,186.61935536076615,67.25835581394541,22.741644186054582,12.410833443490796,368.0,239.0,129.0,616.3,2.7,0.5,86,1014.5,14.5,316,30,1,0,98,0.0,0.0,0.0,1,23661.0,14170.430709502229,11901.145,10114.445833333331,2404.733333333333,682.0124999999999
2022-09-03,03:00:00,8.227500000000001,68.44342896051153,93.7587512766112,-3.758751276611192,4.628717148797557,0.0,0.0,0.0,0.0,6.6,4.0,83,1017.8,5.6,140,47,37,23,0,0.0,0.0,0.0,1,0.0,0.0,155.36916666666664,0.0,1.62,0.0
2023-05-09,13:00:00,15951.027499999998,232.5157814540136,50.90392086475048,39.096079135249525,14.679140561718151,620.0,415.0,205.0,621.6,14.8,-0.9,34,1021.2,13.2,235,24,0,0,80,0.0,0.0,0.0,1,41500.0,13110.224474461407,17540.391666666666,19993.51916666667,7904.0075,14951.346666666666
2022-03-24,13:00:00,15871.273333333333,222.6337096831895,64.59752578523592,25.40247421476409,14.515835036753638,382.0,226.0,156.0,485.8,8.6,1.3,60,1016.5,14.6,189,29,0,0,97,0.0,0.0,0.0,1,22600.0,9838.39335924821,2508.4516666666664,4721.366666666667,15089.773333333333,16742.533333333333
2022-12-02,12:00:00,68.99083333333333,204.9969870548164,84.07979092878823,5.9202090712117705,13.796984529398916,88.0,39.0,49.0,308.3,-7.4,-10.0,82,1029.6,10.5,6,38,10,39,18,0.0,0.0,0.0,1,3510.0,4525.505825222913,64.59333333333333,111.21166666666666,0.0,59.55583333333333
2022-03-27,04:00:00,489.0391666666666,82.61808602110028,91.41105572998212,-1.4110557299821058,5.52903969930416,0.0,0.0,0.0,0.0,-3.8,-11.4,56,1020.4,20.3,110,34,4,0,100,0.0,0.0,0.0,1,0.0,0.0,56.32416666666666,0.0,0.0,162.2025
2022-08-26,12:00:00,14316.527499999998,210.31779372512847,51.9966258479086,38.0033741520914,13.589816384578322,566.0,432.0,134.0,678.3,22.2,11.6,51,1015.5,5.3,332,42,47,0,0,0.0,0.0,0.0,1,22896.0,13608.999125019876,4908.61,5345.2925000000005,3014.1008333333334,10971.0375
2022-05-10,04:00:00,2135.0291666666667,76.74235732728823,77.37748794597553,12.622512054024474,5.6797641021377405,92.0,43.0,49.0,277.0,6.5,-0.4,62,1019.4,18.9,239,20,15,4,14,0.0,0.0,0.0,1,3655.0,1443.595111187046,2863.933333333333,1342.9958333333332,2181.431666666667,2165.795
2022-04-17,12:00:00,21922.84,211.08080691232715,51.898647726335945,38.101352273664055,13.627302040816687,633.0,516.0,117.0,807.7,8.6,-2.3,46,1024.2,9.3,144,26,11,0,52,0.0,0.0,0.0,1,45924.0,16418.763963219346,23676.81333333333,24914.424166666668,12715.620833333334,3799.98
