date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2023-04-05,07:00:00,2014.9466666666667,121.62523335255842,65.90215443222519,24.097845567774808,8.573015833014143,153.0,51.0,102.0,144.5,1.4,-1.5,81,1016.8,14.9,82,100,100,99,7,0.1,0.0,0.07,71,0.0,3785.6338013631753,17174.8825,9588.945833333331,17480.935833333333,17095.6725
2022-02-07,07:00:00,686.4633333333333,128.35842484079518,86.36790172449186,3.632098275508136,8.38527833032734,6.0,0.0,6.0,0.0,-1.0,-1.3,98,981.9,7.4,47,100,76,100,100,0.1,0.0,0.07,71,0.0,0.0,37.91166666666667,0.0,0.0,0.0
2023-03-22,05:00:00,128.5625,96.21625321730782,85.68450109652909,4.315498903470914,6.502970542752318,2.0,0.0,2.0,0.0,0.0,-1.0,93,1003.4,14.2,189,100,96,100,99,0.2,0.0,0.14,71,0.0,0.0,234.0716666666667,0.0,651.4308333333333,253.78916666666663
2022-12-04,08:00:00,175.72333333333336,149.43552283427294,85.82888755125585,4.171112448744154,9.784940766594405,10.0,0.0,10.0,0.0,-8.4,-9.9,89,1028.8,6.8,328,100,31,97,74,0.1,0.0,0.07,71,0.0,0.0,138.3475,0.0,144.3658333333333,0.0
2023-03-08,07:00:00,116.73,124.69887841813714,76.66183676982408,13.33816323017592,8.438923737553255,67.0,2.0,65.0,11.5,-3.1,-4.3,91,975.4,14.9,110,100,100,33,18,0.1,0.0,0.07,71,0.0,680.5328760767908,1604.5825000000002,868.1991666666667,849.9591666666666,73.6075
2022-03-29,15:00:00,2846.1558333333337,252.75241636331896,75.88848807012539,14.111511929874602,16.54139222489882,243.0,151.0,92.0,497.6,-1.8,-11.5,48,999.3,13.6,130,40,7,56,0,0.1,0.0,0.07,71,14043.0,3894.494729045705,1045.4608333333333,1616.0016666666668,962.4633333333333,1238.345
2023-03-07,07:00:00,1604.5825000000002,124.8126603588674,77.03979459256846,12.960205407431552,8.43492524676302,103.0,29.0,74.0,173.4,-11.5,-13.1,88,992.2,6.7,164,100,68,65,0,0.1,0.0,0.07,71,928.0,3495.112235577917,849.9591666666666,438.6333333333334,73.6075,0.0
2023-03-30,07:00:00,6103.695,122.29083614002802,68.17059461814866,21.829405381851345,8.54352302455064,176.0,76.0,100.0,240.6,-1.2,-6.9,65,1007.0,13.2,116,100,87,79,0,0.1,0.0,0.07,71,988.0,5386.60874590489,5588.2525,2065.13,3858.3425,974.5641666666668
2023-03-06,13:00:00,4625.0925,218.75385937105145,70.94124891422716,19.05875108577284,14.431998519172536,252.0,90.0,162.0,249.1,-2.6,-5.7,79,989.7,6.4,308,75,27,83,4,0.1,0.0,0.07,71,6570.0,6512.892478161648,1824.815,739.5858333333334,226.8333333333333,10202.9
2022-03-30,06:00:00,2658.718333333333,108.28273332001018,75.04646189006422,14.953538109935783,7.544520476545154,128.0,64.0,64.0,329.6,-1.7,-8.3,61,999.8,15.5,177,84,30,95,0,0.1,0.0,0.07,71,4480.0,4672.407467478282,2754.19,917.135,4842.2225,4360.740833333333
2023-03-30,06:00:00,4275.343333333333,108.31404970248684,75.13745368751555,14.862546312484454,7.543314566469061,81.0,14.0,67.0,72.6,-2.0,-7.4,67,1007.4,12.9,117,100,86,83,0,0.1,0.0,0.07,71,196.0,1460.2156448667588,2065.13,379.125,6507.859166666666,448.6366666666667
2022-02-22,07:00:00,1281.3483333333334,126.34059151128533,81.66258179003599,8.337418209964019,8.395368113522135,22.0,2.0,20.0,18.3,-0.0,-0.4,97,979.0,12.7,105,100,99,84,0,0.1,0.0,0.07,71,2.0,0.0,757.8725,205.45,747.5091666666667,0.29
2023-03-08,15:00:00,16.86916666666667,247.28889112697925,82.4774404840187,7.522559515981307,16.440280157020585,75.0,17.0,58.0,89.7,-1.6,-2.9,91,975.5,18.4,35,100,82,75,65,0.2,0.0,0.14,71,306.0,791.2933625284907,297.53333333333336,931.9525,343.7958333333333,665.085
2022-04-06,08:00:00,17131.816666666666,136.90940351428856,59.46331576443134,30.53668423556866,9.57913041600821,398.0,245.0,153.0,527.7,-0.6,-8.9,53,984.7,24.5,179,74,46,54,0,0.1,0.0,0.07,71,13230.0,13621.685361779686,2454.358333333333,1542.3733333333332,7201.075,12725.769166666669
2022-12-29,09:00:00,305.3225,160.49797636184806,84.1605752882769,5.839424711723094,10.587695518046878,15.0,0.0,15.0,0.0,0.2,-0.6,95,1000.1,17.6,137,100,100,63,100,0.1,0.0,0.07,71,0.0,0.0,6150.81,1751.8333333333333,3224.3025,788.3983333333334
2022-02-20,07:00:00,747.5091666666667,126.59518205772316,82.34363092527562,7.65636907472438,8.39148477703723,30.0,2.0,28.0,19.4,-1.1,-1.9,94,987.9,13.8,242,100,66,79,100,0.1,0.0,0.07,71,68.0,0.0,0.29,0.0,940.85,273.02583333333337
2023-02-19,12:00:00,1536.0516666666665,201.4827543306644,72.36503103259942,17.634968967400578,13.389790248651485,164.0,13.0,151.0,40.5,-0.2,-1.9,88,988.5,24.5,313,100,77,100,96,0.2,0.0,0.14,71,299.0,3187.555706555031,1455.97,1392.9366666666667,1036.5566666666666,761.195
2022-03-31,10:00:00,9139.2125,171.7918774018802,55.12653393583512,34.87346606416488,11.550338560747097,472.0,302.0,170.0,541.2,1.3,-10.2,42,1005.5,6.4,133,89,86,20,0,0.1,0.0,0.07,71,4228.0,14668.88313083658,24273.733333333334,16336.151666666668,9358.5225,10114.875833333334
2023-03-08,13:00:00,514.0308333333334,219.1402210928131,70.24369320030308,19.75630679969691,14.43993997009528,185.0,17.0,168.0,45.6,-0.6,-2.6,86,974.6,10.5,68,100,79,64,77,0.2,0.0,0.14,71,357.0,3511.9421728423818,3462.9083333333333,12359.4475,4625.0925,1824.815
2022-02-20,11:00:00,2663.9858333333336,186.13927323259568,70.1032602664034,19.896739733596604,12.391781019956529,210.0,59.0,151.0,172.9,0.8,-0.5,91,987.7,10.3,216,100,89,51,42,0.2,0.0,0.14,71,649.0,5943.297940613671,1296.355,1104.6425,8656.959166666666,1931.0166666666669
2023-03-27,06:00:00,448.6366666666667,108.700049985299,76.26985255641603,13.73014744358397,7.528247517466188,35.0,4.0,31.0,23.1,0.6,-0.2,95,988.1,10.1,107,100,100,80,8,0.4,0.3,0.07,71,0.0,40.68755418076863,977.8291666666668,245.9883333333333,1074.185,3793.6691666666666
2022-02-07,08:00:00,1401.325833333333,141.85087089021002,80.92679952662924,9.07320047337076,9.385241336158764,50.0,1.0,49.0,8.5,-0.7,-1.1,97,982.2,7.4,61,100,73,100,94,0.1,0.0,0.07,71,27.0,284.381245418484,704.4541666666668,37.91166666666667,0.0,0.0
2023-04-01,05:00:00,634.8874999999999,94.85033106217136,81.93758335250313,8.06241664749687,6.553071344408124,34.0,13.0,21.0,122.0,-2.0,-6.4,72,999.5,18.4,31,49,38,24,0,0.1,0.0,0.07,71,806.0,410.1536118194926,1386.8458333333335,125.27083333333331,1916.3766666666668,379.125
2023-03-31,15:00:00,1091.2175,253.21716230752796,75.35924678744254,14.640753212557458,16.550174739415052,86.0,0.0,86.0,0.0,1.1,-2.5,77,997.3,17.1,51,98,24,97,61,0.1,0.0,0.07,71,0.0,952.914482340708,1035.27,1835.1191666666664,5122.045,5608.2733333333335
2023-04-05,09:00:00,4827.093333333333,153.8968655538364,55.55283318968279,34.44716681031721,10.573415379781997,156.0,4.0,152.0,7.5,2.7,-0.1,82,1017.6,12.3,93,100,100,97,83,0.3,0.1,0.14,71,0.0,2526.7758664393523,23807.130833333333,21481.556666666667,24672.02083333333,22241.6925
2023-02-02,09:00:00,2740.373333333333,156.48555533590076,78.4626708278722,11.537329172127802,10.392893849779394,80.0,19.0,61.0,112.4,-0.1,-2.7,83,997.8,16.0,14,98,55,80,0,0.1,0.0,0.07,71,855.0,2421.507882499524,1896.7441666666664,1589.8466666666666,4353.2775,1684.2391666666665
2023-03-07,12:00:00,12359.4475,203.4680209060757,66.61980700763246,23.380192992367547,13.435749343076226,380.0,213.0,167.0,512.4,-3.7,-7.2,76,991.4,10.0,139,78,42,17,100,0.1,0.0,0.07,71,12354.0,12480.519658744975,3438.2375,3034.2408333333333,739.5858333333334,282.29
2022-01-28,11:00:00,210.75083333333336,185.91386822606395,77.39982651522416,12.600173484775832,12.404915896788014,54.0,0.0,54.0,0.0,0.1,-1.0,92,996.0,22.9,103,100,99,99,28,0.2,0.0,0.14,71,0.0,270.76573074861864,915.2216666666668,995.73,1424.0225,10386.439166666669
2023-03-11,08:00:00,2854.810833333333,138.8467768321046,69.75087956621627,20.24912043378373,9.4517078422771,89.0,3.0,86.0,10.0,-7.9,-10.6,81,989.1,17.7,86,100,99,98,99,0.2,0.0,0.14,71,3.0,1188.0921889335411,10993.669166666668,7573.571666666667,3882.07,265.6408333333333
2023-01-17,10:00:00,558.3216666666666,172.22853671294163,80.13970488013459,9.860295119865414,11.453957482053484,47.0,0.0,47.0,0.0,0.0,-1.4,90,991.5,21.1,110,100,100,81,100,0.1,0.0,0.07,71,0.0,107.38371580366848,778.3425000000001,921.2483333333332,0.0,168.3475
2023-03-11,10:00:00,1841.3733333333328,170.801881470889,63.17888876233834,26.82111123766166,11.452070280732254,142.0,3.0,139.0,6.9,-6.7,-9.1,83,986.8,13.1,82,100,97,91,96,0.1,0.0,0.07,71,9.0,2301.505919825215,15517.6925,13390.884166666665,8527.5025,325.5883333333333
2022-04-06,09:00:00,23365.84,153.87112181907705,55.07453199836344,34.92546800163656,10.579327406336333,477.0,314.0,163.0,578.1,-0.0,-8.1,55,984.8,26.7,178,69,46,46,0,0.2,0.0,0.14,71,16956.0,15997.88197211775,5530.291666666667,2454.358333333333,5785.297500000001,18885.82416666667
2022-01-28,10:00:00,234.86166666666668,171.31879731030932,77.59675274161866,12.403247258381336,11.405045625776603,66.0,9.0,57.0,45.2,0.0,-1.0,93,994.8,23.3,98,100,98,97,11,0.1,0.0,0.07,71,18.0,1126.0698508139253,995.73,593.1533333333333,3478.7025,10362.374166666666
2022-02-19,14:00:00,315.96750000000003,230.34059830988755,81.25272133443947,8.74727866556053,15.390282415522917,67.0,2.0,65.0,10.0,0.7,-0.5,92,974.7,18.4,91,100,95,100,82,0.1,0.0,0.07,71,10.0,588.0418724726866,2819.2425000000003,3707.611666666666,201.905,259.7975
2023-03-04,15:00:00,5.301666666666667,246.34299676222184,83.73371751109374,6.266282488906252,16.424816861351214,76.0,3.0,73.0,17.9,-0.6,-2.5,87,989.5,23.4,346,100,26,97,88,0.2,0.0,0.14,71,222.0,775.1540617318469,357.6141666666667,2978.900833333333,1519.9725,1999.0925
2022-01-31,12:00:00,111.65416666666664,200.39904353057483,78.31179534452943,11.688204655470566,13.396505841169478,88.0,0.0,88.0,0.0,-4.2,-6.2,86,989.9,17.9,100,100,98,99,96,0.1,0.0,0.07,71,0.0,1026.865856134679,1076.8583333333331,1016.815,252.2925,131.52333333333334
2022-11-19,10:00:00,108.9525,178.04151992214165,78.61712154557459,11.382878454425413,11.864215451562108,81.0,12.0,69.0,63.2,-2.7,-8.0,67,1014.1,18.8,348,78,87,0,0,0.1,0.0,0.07,71,156.0,1742.2257161128937,1517.6958333333332,1746.3533333333337,1983.6058333333333,2829.1766666666667
2023-03-28,07:00:00,3858.3425,122.50916797659728,68.93810813549271,21.06189186450729,8.533488386981238,244.0,164.0,80.0,541.1,-0.3,-6.4,63,1000.6,15.9,184,47,42,14,2,0.1,0.0,0.07,71,9512.0,9875.426802661925,974.5641666666668,448.6366666666667,1503.9333333333334,1876.39
2022-03-30,05:00:00,1526.111666666667,95.08928164205706,82.58942132747853,7.410578672521471,6.54431214788361,34.0,16.0,18.0,158.9,-3.3,-9.9,60,999.4,13.0,183,92,40,94,0,0.1,0.0,0.07,71,960.0,578.6975252794674,917.135,11.72,1781.1525,2388.885
2022-01-17,10:00:00,391.67083333333335,172.2054215343219,80.09342417747284,9.906575822527156,11.452584044877048,60.0,2.0,58.0,12.7,-1.2,-4.3,79,981.6,35.8,95,99,38,64,87,0.1,0.0,0.07,71,124.0,572.4085172112002,863.0733333333334,1350.8766666666668,9483.565,7079.824166666666
2023-03-11,11:00:00,1906.3575,187.59837553877588,63.05493617475713,26.945063825242865,12.452251728474115,196.0,12.0,184.0,26.4,-6.0,-8.5,82,985.9,14.0,90,100,98,99,97,0.1,0.0,0.07,71,24.0,3737.9676613764254,16568.6225,15517.6925,11352.42,335.09083333333336
2023-03-11,14:00:00,519.1908333333333,234.34488994561423,74.81129501999246,15.18870498000754,15.452796980915773,120.0,6.0,114.0,19.3,-5.4,-7.8,84,984.4,7.3,70,100,99,100,100,0.1,0.0,0.07,71,6.0,1815.11712486806,8694.673333333334,13639.000833333334,5732.87,141.8325
2022-01-31,09:00:00,213.06833333333336,156.65044564043,78.93924471154185,11.060755288458154,10.396810157647764,74.0,0.0,74.0,0.0,-4.3,-6.3,86,989.3,16.6,94,100,96,99,98,0.1,0.0,0.07,71,0.0,713.2257648785089,1492.5533333333333,772.6150000000001,660.2883333333333,301.67
2023-02-02,08:00:00,1383.8308333333334,142.48029951418255,82.3814956573714,7.618504342628604,9.392979483112049,33.0,2.0,31.0,19.3,-0.4,-2.2,88,996.9,16.5,16,100,57,86,0,0.1,0.0,0.07,71,86.0,43.68498873521422,1589.8466666666666,964.1575,2802.6325,803.8466666666667
2022-01-02,11:00:00,55.00666666666667,187.71228325103183,82.28220393424427,7.717796065755732,12.553320254499509,26.0,0.0,26.0,0.0,-5.0,-7.3,84,1002.3,22.9,298,100,100,97,79,0.1,0.0,0.07,71,0.0,0.0,1052.8283333333334,1138.555833333333,0.0,0.0
2022-12-04,12:00:00,4.413333333333333,204.7527185739056,84.30869557639276,5.6913044236072405,13.78381857848492,43.0,3.0,40.0,24.5,-4.6,-6.3,88,1028.2,4.3,318,100,68,97,30,0.1,0.0,0.07,71,96.0,270.0207493786854,88.97083333333335,98.26166666666666,68.99083333333333,64.59333333333333
2022-03-29,06:00:00,2754.19,108.4115494803112,75.42258316474275,14.577416835257257,7.539512184350811,111.0,40.0,71.0,213.1,-3.2,-8.0,69,997.0,12.1,67,100,65,96,3,0.1,0.0,0.07,71,1400.0,3363.2735634618125,4842.2225,1781.1525,4360.740833333333,7030.100833333334
2023-02-18,07:00:00,156.83083333333337,126.88634696164088,83.08951660316188,6.910483396838121,8.388028754972852,12.0,0.0,12.0,0.0,0.8,0.1,95,978.7,15.0,125,100,100,83,0,0.1,0.0,0.07,71,0.0,0.0,725.2725,41.25083333333333,342.90000000000003,1514.121666666667
2022-02-19,10:00:00,1104.6425,170.48736077501025,70.70434611545919,19.295653884540812,11.390012943972405,120.0,2.0,118.0,6.4,0.8,-0.8,89,969.2,13.3,33,100,86,95,92,0.2,0.0,0.14,71,28.0,1799.0838830376545,3629.7775,2535.0866666666666,1934.9291666666668,1835.5741666666663
2022-04-01,13:00:00,4468.284166666666,224.50126560287345,61.89219221907241,28.107807780927583,14.555915812359494,380.0,193.0,187.0,380.0,2.2,-7.2,50,1010.7,9.2,48,94,57,71,0,0.1,0.0,0.07,71,8299.0,9164.15327532497,4071.349166666667,6295.515833333334,12123.945,6686.765833333334
2022-01-26,12:00:00,709.7525,200.3559915589664,79.66567106978344,10.334328930216554,13.411434789743687,80.0,27.0,53.0,137.1,-0.6,-2.4,88,1005.7,23.7,253,100,95,99,35,0.1,0.0,0.07,71,135.0,2304.9827469933725,11394.609166666669,10386.439166666669,1215.2458333333334,0.0
2022-02-21,07:00:00,757.8725,126.46733415023978,82.00488143277242,7.995118567227583,8.393337458889164,23.0,0.0,23.0,0.0,-2.0,-3.1,92,979.0,23.7,332,100,58,100,100,0.1,0.0,0.07,71,0.0,0.0,747.5091666666667,238.0583333333333,0.29,940.85
2022-04-05,08:00:00,2454.358333333333,136.98725399267337,59.84265198042087,30.15734801957913,9.574374063036752,194.0,28.0,166.0,61.1,1.2,0.3,94,964.0,30.7,196,83,64,39,5,0.3,0.2,0.07,71,1008.0,4025.7314916380574,7201.075,6950.6825,12725.769166666669,16393.4175
2022-01-30,09:00:00,1492.5533333333333,156.74711709820488,79.20260579259536,10.79739420740464,10.399372263641276,37.0,0.0,37.0,0.0,0.8,0.3,96,967.2,13.1,32,100,99,100,47,0.2,0.1,0.07,71,0.0,0.0,660.2883333333333,480.6308333333333,301.67,593.1533333333333
2022-01-28,12:00:00,131.52333333333334,200.36081308577133,79.13824281671539,10.86175718328461,13.404786559082249,84.0,6.0,78.0,29.1,0.2,-1.1,91,996.8,23.1,105,100,78,46,17,0.1,0.0,0.07,71,132.0,1248.94228910577,620.7533333333333,915.2216666666668,709.7525,11394.609166666669
2022-03-30,07:00:00,4720.489166666667,122.26419900803609,68.0779557939086,21.9220442060914,8.544728771487003,221.0,99.0,122.0,312.2,-1.3,-6.6,67,999.8,16.6,178,74,27,82,0,0.1,0.0,0.07,71,7227.0,7239.540816915748,6216.894166666666,2754.19,5072.970833333334,14665.714166666668
2022-11-19,09:00:00,436.59,163.705402337811,79.82832694439341,10.171673055606592,10.86437109722521,47.0,8.0,39.0,52.3,-3.0,-7.7,70,1013.8,18.6,351,100,88,45,1,0.2,0.0,0.14,71,96.0,837.8575981352795,1746.3533333333337,2310.3616666666667,1388.1083333333331,1985.1658333333328
2023-03-28,08:00:00,15878.813333333334,137.603275537197,63.03400323028491,26.96599676971509,9.53369789619092,325.0,211.0,114.0,516.4,0.6,-7.2,56,1000.9,16.2,179,54,37,34,0,0.1,0.0,0.07,71,13293.0,11896.738270875076,2001.9266666666665,974.5641666666668,1576.4433333333334,2955.9391666666666
2022-02-20,08:00:00,1060.7175,140.45919920999293,76.75230338506607,13.247696614933924,9.391558364184707,86.0,8.0,78.0,43.7,-0.5,-1.4,94,988.0,12.6,243,100,78,76,100,0.2,0.0,0.14,71,176.0,1574.1631770466092,229.2975,0.29,1623.5416666666667,1011.5333333333332
2023-03-06,15:00:00,343.7958333333333,246.81096344073936,83.10587124592591,6.894128754074088,16.432320573910324,116.0,28.0,88.0,156.8,-3.5,-5.6,85,990.1,6.1,320,61,22,67,4,0.1,0.0,0.07,71,2184.0,1784.6557101610636,665.085,1346.39,5.301666666666667,357.6141666666667
2022-01-26,13:00:00,167.97333333333333,214.2785144656361,83.18653690524933,6.813463094750673,14.411287149414653,51.0,12.0,39.0,79.3,-0.6,-2.3,89,1004.4,21.1,261,100,96,97,39,0.2,0.0,0.14,71,48.0,870.8221514685622,6258.451666666667,11394.609166666669,209.0583333333333,0.0
2022-02-22,10:00:00,3719.285,170.4756524582807,69.61845092129424,20.381549078705763,11.395634246879016,104.0,10.0,94.0,30.1,-0.8,-2.2,91,983.5,19.7,111,100,100,89,31,0.1,0.0,0.07,71,0.0,1730.5175313149348,699.3783333333334,553.9133333333333,1955.628333333333,1104.6425
2023-03-30,05:00:00,1916.3766666666668,95.1223278168106,82.67955194451011,7.320448055489887,6.54310607694606,18.0,1.0,17.0,10.0,-2.5,-7.4,69,1007.6,10.3,115,100,84,80,0,0.1,0.0,0.07,71,16.0,0.0,379.125,0.0,2109.335,94.105
2023-03-27,05:00:00,94.105,95.53096732066092,83.80109911499117,6.198900885008824,6.528037803941492,6.0,0.0,6.0,0.0,-0.1,-0.8,95,987.9,10.8,90,100,100,58,9,0.2,0.0,0.14,71,0.0,0.0,245.9883333333333,0.0,6.89,474.5808333333334
2022-11-20,10:00:00,379.1925,177.9904044012102,78.84671468203982,11.153285317960178,11.860361628107382,51.0,0.0,51.0,0.0,-4.0,-8.5,71,1009.1,17.6,329,100,97,99,93,0.2,0.0,0.14,71,0.0,214.3196485001678,108.9525,436.59,1517.6958333333332,1983.6058333333333
2022-02-06,12:00:00,701.1141666666667,200.5880325675418,76.5428140436651,13.457185956334891,13.386054286241476,69.0,0.0,69.0,0.0,1.0,0.3,95,980.5,23.5,247,100,100,72,90,0.4,0.2,0.14,71,0.0,610.8981219905344,686.4158333333334,519.2491666666666,129.0375,152.45000000000002
2023-03-06,14:00:00,1567.7541666666666,233.21726282742057,76.45927234643648,13.540727653563518,15.43215944740115,213.0,81.0,132.0,286.8,-2.6,-5.6,80,990.0,6.9,317,79,32,83,2,0.1,0.0,0.07,71,5508.0,5089.02805654568,1346.39,1824.815,132.86583333333334,2978.900833333333
2023-03-08,08:00:00,265.6408333333333,139.07978797617548,70.91963567211043,19.080364327889573,9.43909265647657,118.0,7.0,111.0,24.9,-2.4,-3.8,90,974.8,13.8,105,100,100,55,29,0.1,0.0,0.07,71,0.0,1990.0575331493008,2141.0525,1604.5825000000002,2710.4108333333334,262.81583333333333
2023-03-28,09:00:00,9948.739166666666,154.04260402099695,58.693217165950536,31.306782834049464,10.533907392154587,386.0,243.0,143.0,496.8,1.2,-7.9,51,1001.1,17.0,176,49,31,35,1,0.2,0.1,0.07,71,16767.0,13207.84149396481,2626.675,2001.9266666666665,2497.401666666666,5157.623333333334
2023-03-30,04:00:00,356.1025,82.24790489449126,90.3792671531118,-0.3792671531117947,5.542897556375321,0.0,0.0,0.0,0.0,-2.5,-7.6,68,1007.8,8.2,119,100,86,84,0,0.1,0.0,0.07,71,0.0,0.0,0.0,0.0,61.67249999999999,0.0
2022-04-05,09:00:00,5530.291666666667,153.8919072951529,55.45931190548736,34.54068809451264,10.574573306499383,293.0,109.0,184.0,202.8,1.0,0.3,95,965.4,30.1,186,100,86,42,22,0.3,0.1,0.14,71,1526.0,7856.77998329973,5785.297500000001,7201.075,18885.82416666667,21569.91
2023-02-10,06:00:00,198.38666666666668,115.00529427949031,92.14847050512697,-2.148470505126955,7.383697781381757,0.0,0.0,0.0,0.0,1.3,-4.3,67,998.7,34.6,271,98,17,100,75,0.1,0.0,0.07,71,0.0,0.0,49.585,0.0,0.0,99.4425
2023-01-28,14:00:00,4.16,227.71449960861992,87.76635152394911,2.233648476050884,15.405321194702772,19.0,0.0,19.0,0.0,-0.6,-3.6,80,1010.0,26.3,209,100,100,99,98,0.1,0.0,0.07,71,0.0,0.0,1188.1783333333333,7443.834166666666,2.0466666666666664,34.42166666666667
2023-03-07,09:00:00,5259.165,154.4962503399037,67.07910503063923,22.920894969360774,10.435254313118962,306.0,141.0,165.0,394.4,-6.1,-8.8,81,992.2,8.1,135,38,13,44,0,0.2,0.0,0.14,71,12267.0,11434.776768107602,4324.7908333333335,2710.4108333333334,307.00166666666667,286.79833333333335
2022-02-19,11:00:00,1296.355,186.09149624872092,70.45958201664484,19.540417983355148,12.390079829075724,134.0,6.0,128.0,17.9,0.9,-0.7,89,970.1,12.6,53,100,100,100,84,0.2,0.0,0.14,71,0.0,2245.2003986187297,8656.959166666666,3629.7775,1931.0166666666669,1439.9658333333334
2022-02-05,13:00:00,294.6166666666667,214.81029558056989,80.40986261646435,9.59013738353565,14.387180121500863,76.0,0.0,76.0,0.0,0.6,0.0,96,987.7,14.0,206,100,81,99,91,0.1,0.0,0.07,71,0.0,737.7061484136574,35.395833333333336,129.0375,43.431666666666665,126.64333333333332
2022-04-01,07:00:00,16887.1275,122.04416663880777,67.31612524076873,22.68387475923127,8.55467962561806,292.0,221.0,71.0,670.5,0.4,-6.1,62,1011.5,4.2,20,20,14,12,0,0.1,0.0,0.07,71,19006.0,11584.545104496548,13074.809166666666,7257.615833333333,4720.489166666667,6216.894166666666
2022-01-31,08:00:00,133.38333333333333,142.69852462156166,82.8354702120778,7.164529787922206,9.396912384141167,31.0,0.0,31.0,0.0,-4.5,-6.4,87,989.1,17.3,91,100,98,96,98,0.1,0.0,0.07,71,0.0,0.0,772.6150000000001,126.32916666666668,480.6308333333333,187.89
2022-12-27,08:00:00,81.64333333333333,147.35716593056165,87.58683830676303,2.4131616932369675,9.604336347513703,2.0,0.0,2.0,0.0,-0.3,-0.9,96,994.5,16.3,194,95,93,19,0,0.1,0.0,0.07,71,0.0,0.0,403.155,0.0,526.7033333333333,762.7725
