date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-04-01,06:00:00,9358.635,108.02450966583956,74.29814270373103,15.701857296268964,7.554473407591953,161.0,107.0,54.0,517.0,-1.6,-6.4,70,1011.2,3.9,22,0,0,0,0,0.0,0.0,0.0,0,10700.0,6729.666362652613,7257.615833333333,1087.3791666666666,2658.718333333333,2754.19
2022-02-28,10:00:00,17218.244166666667,170.52023703774248,67.37430514363348,22.62569485636652,11.411427140046923,343.0,256.0,87.0,693.6,2.5,-0.9,79,1029.0,15.3,188,4,4,0,0,0.0,0.0,0.0,0,24576.0,14858.085059243533,16824.659166666668,13790.972500000002,15714.443333333336,2661.0
2023-03-10,12:00:00,15921.989166666666,203.93141423763743,65.5117952273026,24.4882047726974,13.448117652193018,464.0,354.0,110.0,816.1,-5.2,-11.3,62,998.9,13.2,163,3,3,0,0,0.0,0.0,0.0,0,34338.0,16506.82735693151,11376.940833333334,11352.42,439.0741666666667,12359.4475
2023-06-09,19:00:00,30.120833333333334,314.67471961131105,88.05036577458561,1.9496342254143924,20.63216615609367,47.0,22.0,25.0,209.3,12.3,4.0,57,1020.6,6.2,353,0,0,0,0,0.0,0.0,0.0,0,2200.0,0.0,9.68,380.76916666666665,35.1925,25.328333333333333
2023-06-09,04:00:00,2605.7466666666664,73.28127271992886,73.21853630964311,16.781463690356887,5.634204038098687,170.0,114.0,56.0,500.1,10.5,4.5,67,1017.5,13.6,17,0,0,0,0,0.0,0.0,0.0,0,11400.0,2917.02593039144,2582.66,0.0,2748.47,3179.599166666667
2022-05-15,14:00:00,14686.2425,249.12037927818412,56.239038145045775,33.760961854954225,15.680825687974098,596.0,493.0,103.0,815.4,10.2,2.0,57,1007.9,30.7,149,8,6,5,0,0.0,0.0,0.0,0,46342.0,11117.683602136469,3840.2125,9453.758333333331,14532.5675,9847.296666666669
2023-04-22,06:00:00,11694.360833333332,105.23902768537022,67.0727052105335,22.927294789466504,7.643293095538476,272.0,198.0,74.0,603.8,7.2,3.8,79,1009.7,7.3,290,1,1,0,0,0.0,0.0,0.0,0,19602.0,8858.503265620651,11335.669166666668,4820.059166666667,10940.56,11724.4775
2022-06-07,08:00:00,14286.206666666669,129.86849487122717,44.119628421776106,45.88037157822389,9.63930087941096,649.0,536.0,113.0,790.9,18.8,9.1,53,1011.5,9.5,323,5,0,0,18,0.0,0.0,0.0,0,53600.0,16782.078134927102,17505.711666666666,17647.959166666667,16919.785,0.0
2022-08-15,07:00:00,6010.828333333334,117.08060100519393,58.9463206427037,31.053679357296307,8.544507627197396,398.0,313.0,85.0,678.3,23.6,17.0,67,1012.1,11.1,331,10,5,0,17,0.0,0.0,0.0,0,29735.0,11775.352271690645,12945.323333333334,7479.216666666667,13789.7675,14276.451666666666
2023-05-27,03:00:00,966.8866666666668,62.33847070553481,81.52786216801879,8.472137831981215,4.66853420689598,51.0,24.0,27.0,219.4,8.1,3.9,75,1018.8,16.1,294,5,1,6,0,0.0,0.0,0.0,0,2376.0,0.0,1278.0975,0.0,0.0,0.0
2023-05-08,16:00:00,1665.5716666666667,274.94433181843675,72.89364465376737,17.10635534623263,17.67841203380799,312.0,238.0,74.0,665.9,11.4,-1.3,41,1025.0,8.9,256,2,0,0,8,0.0,0.0,0.0,0,23800.0,1596.6142622102054,1895.6875,7440.979166666667,1753.9025,2584.2608333333333
2023-06-13,19:00:00,23.620833333333334,314.6096714143093,87.72832116908442,2.271678830915578,20.618572821538223,50.0,24.0,26.0,222.5,16.9,4.4,44,1016.1,7.4,346,0,0,0,0,0.0,0.0,0.0,0,2400.0,0.0,33.075,389.47583333333336,33.4575,41.7125
2022-04-02,04:00:00,508.7275,81.81542214134119,89.17754930327933,0.8224506967206647,5.558997426023317,0.0,0.0,0.0,0.0,-5.6,-7.4,87,1010.2,8.9,58,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,505.1775,0.08,144.60416666666666,178.20333333333335
2023-06-29,08:00:00,11204.665833333333,128.2141664926037,44.1489088473373,45.8510911526627,9.563191247508534,637.0,535.0,102.0,790.6,23.3,13.7,55,1003.3,7.6,335,1,1,0,1,0.0,0.0,0.0,0,52965.0,15995.918285673251,0.0,0.0,9903.18,11969.5
2022-06-29,06:00:00,11508.084166666667,97.51353255368603,58.25891531022863,31.74108468977137,7.562696868384125,396.0,310.0,86.0,663.2,24.5,19.8,75,1012.9,8.9,310,3,0,0,10,0.0,0.0,0.0,0,31000.0,9689.073608970277,7763.721666666667,5112.854166666667,11749.68,11671.773333333333
2023-02-11,14:00:00,3530.263333333333,229.10106055882895,83.80914909443227,6.190850905567727,15.38348930962087,118.0,72.0,46.0,467.0,-0.9,-4.1,79,1007.4,18.1,343,10,11,0,0,0.0,0.0,0.0,0,6408.0,4194.188354749605,728.9608333333334,1999.4658333333327,162.6341666666667,35.46333333333333
2023-05-13,10:00:00,16279.188333333334,173.05075438507,40.8830889314833,49.1169110685167,11.680904904172536,754.0,645.0,109.0,865.4,17.8,3.5,39,1023.4,13.2,281,0,0,0,0,0.0,0.0,0.0,0,64500.0,19606.911493464697,18229.803333333333,17935.955,17043.801666666666,17646.444166666664
2023-02-02,15:00:00,0.4516666666666666,241.03029828087372,92.6763990974714,-2.676399097471389,16.392388308734002,10.0,3.0,7.0,44.3,-2.0,-4.3,84,1002.5,14.7,349,12,8,7,1,0.0,0.0,0.0,0,276.0,0.0,0.0,45.8525,0.0,0.0
2022-02-27,10:00:00,16824.659166666668,170.5067559346681,67.75424092285078,22.245759077149216,11.408404242453887,319.0,232.0,87.0,639.3,-0.0,-3.6,77,1032.2,18.0,241,16,5,19,0,0.0,0.0,0.0,0,22040.0,13946.998030259085,15714.443333333336,14784.44,2661.0,7783.423333333333
2023-05-18,10:00:00,23293.55916666667,172.90392735892272,39.71875020996181,50.2812497900382,11.679673915983305,730.0,577.0,153.0,760.8,11.3,0.8,48,1019.8,16.9,282,12,13,0,0,0.0,0.0,0.0,0,50199.0,19246.14432404589,12141.161666666669,11856.104166666666,3119.6125,0.0
