date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-05-31,14:00:00,3983.78,250.68619731586895,53.491574106983656,36.50842589301634,15.65828856006015,210.0,30.0,180.0,46.7,11.1,10.2,94,1002.8,14.9,70,100,87,85,75,0.7,0.7,0.0,53,390.0,3482.968087245249,8038.3675,7496.668333333334,7103.639166666667,4164.573333333333
2023-06-25,16:00:00,2226.226666666667,277.2772802563322,66.87475406250434,23.125245937495663,17.575875238267813,241.0,124.0,117.0,273.6,18.6,11.2,62,1010.0,12.5,321,66,23,42,68,0.5,0.5,0.0,53,9548.0,2304.1909547118585,2022.7916666666667,7044.283333333333,0.0,2724.391666666667
2022-02-16,14:00:00,259.7975,229.85553117475385,82.19743352632484,7.802566473675158,15.38623559454598,32.0,0.0,32.0,0.0,2.1,1.4,95,987.3,22.5,250,100,100,44,3,0.5,0.5,0.0,53,0.0,0.0,301.2341666666667,741.1291666666666,275.02666666666664,272.6608333333333
2022-05-14,06:00:00,6579.212500000001,102.00804096398342,61.220790573249005,28.779209426751,7.680995618259302,180.0,17.0,163.0,40.3,9.6,6.6,82,998.4,12.3,218,100,24,99,100,0.5,0.5,0.0,53,1292.0,3174.473763145464,8054.618333333333,2726.8033333333333,4348.570000000001,1225.440833333333
2023-04-12,14:00:00,3536.81,242.34454931341543,64.67447236158458,25.32552763841543,15.606340984941756,340.0,163.0,177.0,341.2,14.2,7.5,64,1008.3,7.9,114,75,7,65,100,0.8,0.8,0.0,53,15159.0,6657.662493563971,9975.085,17096.604166666668,12014.79,8007.620833333333
2022-09-15,04:00:00,53.07083333333333,84.54804423971999,89.70434587325518,0.2956541267448191,5.697968052992578,0.0,0.0,0.0,0.0,10.7,10.5,98,986.1,13.7,252,100,74,79,35,0.5,0.5,0.0,53,0.0,0.0,0.0,0.0,59.84666666666666,393.4841666666667
2022-05-20,10:00:00,2756.5941666666663,172.81331827501427,39.24212355195701,50.75787644804299,11.677892587493634,312.0,140.0,172.0,183.3,11.1,5.4,68,1009.1,19.8,358,100,54,98,23,0.9,0.9,0.0,53,6440.0,7007.547570717071,20481.18333333333,21087.266666666663,25070.125,11229.44
2022-07-23,05:00:00,4944.399166666667,85.78545798813494,68.96618220619322,21.03381779380678,6.51167119085329,133.0,56.0,77.0,189.2,18.8,18.0,95,1006.5,17.2,217,49,50,7,0,0.7,0.7,0.0,53,2800.0,2442.196296435709,5635.28,2103.0116666666668,6218.045000000001,6404.893333333333
2022-09-29,09:00:00,6275.0225,159.44692248476744,63.24314404809735,26.75685595190265,10.78087899092424,140.0,20.0,120.0,47.2,8.2,6.3,88,997.1,1.6,333,100,90,100,55,0.5,0.5,0.0,53,200.0,2626.387004212333,9702.44,10574.359166666669,16241.99,9944.419166666668
2023-03-22,11:00:00,2097.068333333333,188.85284744961055,58.78125510477325,31.21874489522675,12.504213953919706,72.0,0.0,72.0,0.0,3.1,2.4,95,998.9,20.9,180,100,100,100,97,0.5,0.5,0.0,53,0.0,632.5222283153045,21500.1775,17745.255833333333,13307.63,7253.953333333334
2022-10-05,06:00:00,769.62,116.03394723577549,80.6261504205983,9.373849579401703,7.812000894889665,12.0,0.0,12.0,0.0,8.3,7.9,97,1004.5,13.3,257,100,13,99,100,0.5,0.5,0.0,53,0.0,0.0,1217.940833333333,215.34666666666664,2261.0483333333336,1276.1108333333334
2022-05-27,15:00:00,7044.7733333333335,264.3743731964711,61.57247889071438,28.427521109285617,16.667125777602696,187.0,51.0,136.0,95.8,10.9,8.2,84,990.7,15.5,183,100,95,45,59,0.6,0.6,0.0,53,255.0,2692.197300562541,3696.2375,12461.719166666668,7302.7,8102.581666666666
2022-04-08,12:00:00,5969.1641666666665,209.33813851737952,54.903934883639806,35.096065116360194,13.58923543644624,458.0,279.0,179.0,467.6,8.5,3.9,73,972.1,26.0,280,100,84,72,73,0.8,0.8,0.0,53,4464.0,12222.96389376139,4446.778333333333,3583.4441666666667,23136.706666666665,3938.353333333333
2022-09-17,15:00:00,1194.3341666666668,254.32010266526143,78.39431058336525,11.60568941663475,16.712605960948572,152.0,83.0,69.0,316.7,11.7,9.9,89,985.6,13.8,160,52,25,40,18,0.6,0.6,0.0,53,6225.0,1921.3809618403889,620.0124999999999,3442.7450000000003,3293.535,1549.0541666666668
2022-02-17,11:00:00,1931.0166666666669,186.00595760644293,71.16386733544373,18.836132664556278,12.387237810871522,36.0,0.0,36.0,0.0,2.9,2.7,99,956.1,13.4,297,100,100,91,74,0.9,0.9,0.0,53,0.0,0.0,1439.9658333333334,1835.5741666666663,3629.9341666666655,3811.325
2023-03-14,07:00:00,2076.915833333333,124.02941935196478,74.36470048048544,15.635299519514565,8.464925088637763,58.0,2.0,56.0,9.4,5.2,3.3,87,976.5,34.1,219,100,85,56,3,0.7,0.7,0.0,53,30.0,456.9178243910128,4236.808333333333,673.6225000000001,1593.8808333333334,3347.205
2022-06-02,13:00:00,3127.500833333333,234.92419091887103,46.38800554358696,43.61199445641304,14.653245326474206,403.0,192.0,211.0,264.7,13.1,10.3,83,1004.1,31.1,240,75,51,45,7,0.5,0.5,0.0,53,9408.0,8021.895837830973,8592.098333333333,13138.321666666665,4989.4225,7496.668333333334
2022-08-28,15:00:00,4108.435,256.6859946252388,71.09014506121308,18.909854938786925,16.60010715691892,296.0,218.0,78.0,568.6,26.2,16.9,57,1007.3,1.6,243,8,0,3,21,0.5,0.5,0.0,53,21800.0,3925.266434238664,3904.34,8038.076666666667,4736.644166666666,3755.3825
2022-07-26,15:00:00,1868.910833333333,261.03900228813853,62.073354683544025,27.92664531645597,16.510944954849215,101.0,0.0,101.0,0.0,19.4,16.8,85,999.9,23.5,245,100,35,92,94,0.8,0.8,0.0,53,0.0,1185.3451795618205,2960.3325,8112.309166666667,2140.3566666666666,2343.6116666666667
2022-07-12,05:00:00,2865.8441666666663,84.8505738776861,67.26909742172813,22.73090257827186,6.526316571417595,65.0,0.0,65.0,0.0,17.2,15.8,91,1006.8,21.1,76,100,17,97,100,0.5,0.5,0.0,53,0.0,452.25523766120887,6494.27,2806.1808333333333,8415.500833333334,7877.705833333333
2022-08-17,10:00:00,3483.536666666667,170.89277243093008,46.022195779788994,43.977804220211006,11.55180782601607,401.0,126.0,275.0,185.0,24.5,18.7,70,1009.6,19.3,256,82,1,87,96,0.8,0.8,0.0,53,12474.0,8888.04250520104,15424.640833333331,14688.771666666667,13057.578333333331,13014.440833333334
2022-07-26,16:00:00,2901.710833333333,274.07106458364206,69.76044218758395,20.23955781241605,17.510947990337044,82.0,0.0,82.0,0.0,19.0,16.8,87,1000.1,22.5,235,100,80,76,100,0.6,0.6,0.0,53,0.0,807.0837000043286,1118.4616666666668,2960.3325,1540.3774999999998,1800.9141666666667
2022-05-28,09:00:00,4338.0275,150.46738165968375,40.25292278678445,49.74707721321555,10.665599401796795,594.0,371.0,223.0,503.6,13.3,9.1,76,991.7,10.2,190,100,60,92,78,0.5,0.5,0.0,53,14840.0,15003.439726218465,3501.0533333333333,11750.5925,18466.924166666668,16768.47
2022-05-20,14:00:00,1817.555833333333,249.7551175402702,55.26833714286496,34.73166285713504,15.677727929465355,64.0,1.0,63.0,1.6,8.6,5.9,83,1008.8,18.5,7,100,100,94,39,0.9,0.9,0.0,53,0.0,443.5222658745884,13203.560833333337,17380.98,13121.555833333334,5176.760833333334
2022-05-31,10:00:00,7595.1175,172.15733117117662,37.34338391752023,52.65661608247977,11.65869822738849,309.0,98.0,211.0,125.0,12.9,11.0,89,1000.2,16.5,70,67,34,31,59,0.8,0.8,0.0,53,6468.0,6428.739166170674,9216.978333333334,12817.105833333331,5465.077499999999,7338.535833333334
2023-05-02,11:00:00,1538.775,193.92243650805392,44.35651339476122,45.64348660523878,12.669798492980137,248.0,48.0,200.0,66.6,9.0,6.1,82,1001.7,23.9,236,100,99,98,0,0.8,0.8,0.0,53,48.0,4852.251151801012,22280.360833333336,15883.418333333337,8819.780833333332,12226.993333333332
2022-07-17,06:00:00,7109.819166666667,98.20316281180148,60.30526157660169,29.694738423398316,7.517393184998079,153.0,17.0,136.0,39.0,14.2,13.5,96,1006.8,15.8,156,100,51,88,91,0.5,0.5,0.0,53,833.0,2495.8053711561874,7976.275000000001,2798.161666666667,7608.568333333334,6259.7266666666665
2023-03-14,05:00:00,289.715,97.33454296360932,88.69763668932906,1.3023633106709422,6.46454351962412,0.0,0.0,0.0,0.0,5.4,3.3,87,975.0,37.2,218,100,100,90,48,0.5,0.5,0.0,53,0.0,0.0,84.62833333333333,0.0,0.0,384.7975
2022-10-08,14:00:00,56.095,238.5124352848196,79.33558996135757,10.664410038642435,15.828160417102405,22.0,0.0,22.0,0.0,11.1,10.4,95,1000.8,22.5,215,100,71,100,78,0.6,0.6,0.0,53,0.0,0.0,447.6883333333333,5690.515833333334,1466.8533333333332,190.09833333333333
2022-05-20,15:00:00,1949.0575,263.711800683289,62.74272577957378,27.25727422042622,16.677686116457945,30.0,0.0,30.0,0.0,8.1,6.1,88,1008.6,19.0,10,100,100,92,37,0.7,0.7,0.0,53,0.0,0.0,7541.674166666667,13203.560833333337,7626.330000000001,5068.376666666666
2022-04-10,13:00:00,18483.476666666666,226.62243678547475,58.96449183195348,31.035508168046515,14.598469833291624,408.0,267.0,141.0,483.0,5.6,2.2,79,993.8,24.3,205,24,15,17,0,0.5,0.5,0.0,53,22695.0,9951.04084113226,8177.750833333333,8361.843333333332,3053.55,2823.403333333333
2022-02-17,07:00:00,273.02583333333337,126.98544134912852,83.33731397241615,6.662686027583851,8.38703543681443,6.0,0.0,6.0,0.0,3.2,3.0,98,960.3,18.6,285,100,100,100,100,0.8,0.8,0.0,53,0.0,0.0,698.8616666666667,284.6116666666667,185.45666666666668,404.1091666666666
2022-02-17,13:00:00,1226.2358333333334,216.0495839220243,76.64807391313502,13.351926086864978,14.38734101095633,33.0,0.0,33.0,0.0,2.6,2.4,98,955.7,14.3,260,100,86,67,79,0.5,0.5,0.0,53,0.0,0.0,783.9366666666666,1190.0166666666669,741.1291666666666,1031.361666666667
2022-10-08,13:00:00,1149.381666666667,224.45863006437375,73.30198566541134,16.69801433458867,14.827966274863282,29.0,0.0,29.0,0.0,11.3,10.5,95,1000.9,22.3,219,100,76,92,57,0.8,0.8,0.0,53,0.0,0.0,5690.515833333334,9192.745,1755.0958333333335,591.8441666666666
2022-04-14,08:00:00,2856.3175,136.25021408467364,56.51438296885969,33.48561703114031,9.61473931187506,137.0,9.0,128.0,17.7,3.6,1.8,88,1015.1,8.5,324,90,0,100,99,0.5,0.5,0.0,53,900.0,2207.425850503739,18047.40333333333,16073.394166666669,22324.33583333333,21322.221666666668
2023-05-16,05:00:00,183.9258333333333,88.54030914026796,68.5341160421311,21.465883957868897,6.6807004580918905,59.0,0.0,59.0,0.0,13.1,9.5,79,1004.9,15.3,129,93,3,100,100,0.9,0.9,0.0,53,0.0,348.63158305599853,6666.611666666667,2020.8175,6871.998333333333,6729.645833333333
2022-08-06,04:00:00,1658.0608333333332,75.23538114733785,79.3256854145031,10.674314585496903,5.521018327610343,42.0,11.0,31.0,85.7,19.8,17.0,84,1005.1,16.6,246,100,24,83,94,0.6,0.6,0.0,53,836.0,75.37910699815929,493.0041666666666,0.0,2342.645,499.9216666666666
2022-07-08,10:00:00,9116.104166666666,169.25395070230817,36.99000390223044,53.00999609776956,11.53519957430893,283.0,109.0,174.0,138.7,17.3,15.6,90,1011.2,8.9,238,100,83,98,90,0.8,0.8,0.0,53,1853.0,5792.786578034169,9576.6425,11996.5125,11538.650833333331,9728.12
2022-05-28,08:00:00,1979.8858333333333,131.1126724025845,45.12985203697706,44.87014796302294,9.66568607902958,372.0,139.0,233.0,208.9,12.2,8.6,78,991.5,8.4,200,100,54,70,79,0.5,0.5,0.0,53,6394.0,8436.77964316766,11750.5925,17596.155000000002,12394.813333333334,18286.496666666662
2022-06-18,11:00:00,2319.6725,194.07124597104283,36.2640056987957,53.7359943012043,12.60105777431996,116.0,1.0,115.0,1.2,14.4,13.3,93,1003.6,23.7,234,100,100,100,35,0.9,0.9,0.0,53,0.0,1490.5034029971855,11941.256666666666,19353.575,15973.503333333334,20819.614166666663
2022-05-28,12:00:00,4788.1725,216.2696753243761,41.61864392337502,48.38135607662498,13.665338055509524,457.0,228.0,229.0,296.6,11.4,9.1,85,993.5,9.5,169,100,56,69,38,0.6,0.6,0.0,53,10032.0,9784.927172735106,12260.036666666669,5769.1225,9164.365833333331,3567.380833333333
2022-05-27,14:00:00,10706.0175,250.4238957219252,54.076969372976535,35.923030627023465,15.667208461459898,275.0,113.0,162.0,178.1,11.3,8.3,82,990.8,14.4,180,91,60,34,56,0.7,0.7,0.0,53,4520.0,4725.572567186927,12461.719166666668,8814.855833333333,3983.620833333333,11653.465000000002
2022-02-16,13:00:00,783.9366666666666,215.92238188715257,76.97526057709399,13.024739422906013,14.38619159995552,51.0,0.0,51.0,0.0,2.5,1.5,93,988.1,24.3,258,100,100,100,3,0.6,0.6,0.0,53,0.0,214.6764737989155,741.1291666666666,1087.0433333333333,1031.361666666667,1140.3541666666667
2022-09-20,14:00:00,1511.2441666666666,240.33943483125617,72.43616829414553,17.563831705854472,15.730191292928708,214.0,139.0,75.0,392.7,12.5,7.8,73,1007.7,12.4,82,100,88,84,0,0.5,0.5,0.0,53,1668.0,4340.036527690446,8104.675833333334,8199.286666666667,6934.2075,8703.865833333333
2022-07-16,14:00:00,11805.585833333333,248.1750818276493,53.04979310890908,36.95020689109092,15.518368512529277,522.0,386.0,136.0,596.3,16.3,8.9,62,1004.3,19.9,193,44,24,31,12,0.7,0.7,0.0,53,29336.0,9624.644732150571,6297.873333333333,11997.386666666667,13541.665,8760.709166666666
2022-09-29,13:00:00,653.2383333333333,225.10692364433012,69.81909187128339,20.180908128716613,14.781800303482823,159.0,34.0,125.0,88.3,8.8,7.0,89,997.1,2.5,262,100,80,100,97,0.5,0.5,0.0,53,680.0,2971.6603170541457,7204.383333333334,13312.591666666667,8160.785833333332,9103.246666666668
2022-05-25,18:00:00,210.6891666666667,301.7686665899121,83.96804011397552,6.031959886024477,19.67062077878033,19.0,2.0,17.0,12.2,13.0,12.0,94,1004.3,9.3,242,93,23,70,100,0.5,0.5,0.0,53,154.0,0.0,265.4125,778.8941666666666,321.59,350.43250000000006
2023-05-16,12:00:00,1801.5933333333328,215.4375328761773,43.95742613405443,46.04257386594557,13.680608364608029,153.0,8.0,145.0,10.8,14.3,11.2,82,1002.0,19.9,145,100,99,93,30,0.6,0.6,0.0,53,8.0,2305.3013690150137,12788.204166666668,6999.331666666666,16057.513333333334,16525.600000000002
2022-07-09,18:00:00,571.6125000000001,300.6462282046447,81.95289449921954,8.04710550078046,19.531880698266757,50.0,0.0,50.0,0.0,15.3,13.4,89,1003.7,5.9,218,100,25,94,100,0.6,0.6,0.0,53,0.0,171.77114644512474,433.9708333333333,541.8733333333333,372.8458333333333,755.0916666666667
2023-06-04,04:00:00,2113.5775,73.75049471267596,73.53679832467581,16.46320167532419,5.6494078173224045,66.0,16.0,50.0,72.0,9.6,8.8,95,1009.8,14.7,259,93,60,65,0,0.6,0.6,0.0,53,640.0,553.993644371281,2973.5291666666667,257.70166666666665,2753.9283333333333,2991.7375
2022-07-15,08:00:00,8808.042500000001,128.5224837077582,45.96432178520194,44.03567821479806,9.520369757164795,294.0,50.0,244.0,76.6,15.6,12.5,82,997.6,14.3,205,100,65,68,81,0.9,0.9,0.0,53,1750.0,5815.335384647288,18136.8775,8395.899166666666,17704.721666666668,1922.7458333333327
2022-09-16,10:00:00,8162.883333333334,174.7123738338764,56.63872878674157,33.361271213258426,11.70540800894494,344.0,144.0,200.0,267.2,13.1,11.2,89,982.0,16.3,221,100,48,71,76,0.8,0.8,0.0,53,7488.0,9337.774362600569,6863.0125,16944.915833333333,2156.741666666667,3700.5275
2022-06-28,16:00:00,4509.78,277.06164130223067,66.89382369821959,23.10617630178041,17.56466460038543,222.0,99.0,123.0,218.6,24.3,20.7,80,1013.0,5.9,317,34,0,54,5,0.5,0.5,0.0,53,9900.0,2200.328013407152,2505.339166666666,7754.425,1696.618333333333,2166.6108333333336
2022-05-11,04:00:00,341.4258333333333,76.60960010071219,77.15245603075388,12.84754396924612,5.68031071351467,25.0,0.0,25.0,0.0,9.6,3.5,66,1002.1,23.0,243,100,27,100,72,0.9,0.9,0.0,53,0.0,0.0,2135.0291666666667,0.0,2863.933333333333,2181.431666666667
2022-06-02,07:00:00,1456.4083333333335,113.86783837407734,51.05914460289008,38.94085539710992,8.653912096850378,73.0,0.0,73.0,0.0,10.3,10.0,98,1000.1,25.5,279,100,100,99,96,0.8,0.8,0.0,53,0.0,623.0271826046037,19828.21083333333,13725.87,4386.909166666667,16097.591666666667
2022-05-27,13:00:00,9226.3075,234.61939258979777,47.26007776293192,42.739922237068086,14.667290920930672,285.0,108.0,177.0,151.2,11.3,8.5,83,990.9,11.4,191,100,89,11,48,0.5,0.5,0.0,53,1188.0,5306.982887485245,8814.855833333333,9164.365833333331,2439.133333333333,12950.749166666666
2023-05-16,07:00:00,1724.47,116.24939002336794,53.59317551345897,36.40682448654103,8.680675503563606,98.0,7.0,91.0,12.9,12.8,11.7,93,1004.0,21.7,117,100,67,99,91,0.8,0.8,0.0,53,231.0,1227.5729827783443,15029.545,12588.1075,15136.393333333332,16173.145833333334
2022-05-30,15:00:00,4027.3866666666654,264.57968924831266,61.13309157536103,28.86690842463897,16.66060062700869,328.0,156.0,172.0,289.4,15.5,9.5,68,1008.6,8.5,324,76,22,74,40,0.7,0.7,0.0,53,12168.0,4797.721058778018,5116.150000000001,7103.639166666667,6705.894166666666,7044.7733333333335
2022-07-12,07:00:00,4368.900000000001,112.07305508153723,52.1688866513286,37.8311133486714,8.526141183000288,163.0,0.0,163.0,0.0,17.5,16.3,92,1006.6,24.1,70,100,51,98,100,0.9,0.9,0.0,53,0.0,2475.8886874589025,15280.793333333331,13484.958333333334,16503.385833333334,14486.075
2023-04-24,05:00:00,1302.925,91.67263652169378,74.06926252264357,15.930737477356436,6.649477984983097,76.0,21.0,55.0,100.3,10.0,6.4,78,999.0,15.8,223,70,40,56,0,0.7,0.7,0.0,53,1260.0,1190.1506131019612,5047.925,1120.1333333333334,4871.909166666666,4820.059166666667
2023-04-30,13:00:00,8387.975833333332,230.92270492204085,53.16786016754722,36.83213983245278,14.665948595521895,401.0,231.0,170.0,362.9,5.9,1.7,75,1007.2,25.2,268,66,41,49,0,0.5,0.5,0.0,53,13629.0,8803.605906582827,11142.1275,19475.610833333336,10216.21,6158.0975
2022-05-20,13:00:00,1874.0,234.0130632400113,48.49262563863394,41.50737436136606,14.67776948322319,148.0,58.0,90.0,83.0,9.3,5.8,79,1008.6,19.2,5,100,90,90,36,0.7,0.7,0.0,53,580.0,2341.685510108887,17380.98,19502.225,19652.44583333333,7643.690833333334
2022-08-06,08:00:00,5678.1725,131.24931229035442,50.3559262327049,39.6440737672951,9.521327336349902,131.0,18.0,113.0,30.3,18.0,17.1,95,1007.1,17.9,210,100,75,50,96,0.6,0.6,0.0,53,450.0,2016.9443513605092,15914.105,13873.1625,13771.839999999998,13072.881666666666
2022-07-12,06:00:00,3696.370833333333,97.83393806459128,59.59049614727741,30.409503852722587,7.526228765685812,77.0,0.0,77.0,0.0,17.2,16.1,93,1006.4,22.8,74,100,50,100,99,0.6,0.6,0.0,53,0.0,688.1784190498669,13484.958333333334,6494.27,13374.2525,11373.2175
2022-09-14,16:00:00,537.9341666666667,267.73915105109853,84.86916956840359,5.130830431596411,17.694996225556118,62.0,23.0,39.0,148.1,12.6,11.7,94,990.0,11.5,272,100,88,87,0,0.8,0.8,0.0,53,276.0,0.0,87.9175,278.18,217.12,482.18666666666667
2022-02-15,13:00:00,741.1291666666666,215.79939057631168,77.30031113921068,12.699688860789324,14.385238627920558,114.0,46.0,68.0,181.7,1.8,0.3,90,998.4,21.4,257,100,96,97,9,0.6,0.6,0.0,53,184.0,3072.3027353388,1031.361666666667,2699.9933333333333,1140.3541666666667,1344.7808333333337
2022-07-12,04:00:00,1775.295,72.4775717941949,74.800347317808,15.199652682191992,5.526404599894465,64.0,14.0,50.0,69.6,16.9,15.6,92,1007.1,20.1,80,100,44,93,100,0.6,0.6,0.0,53,784.0,472.0748289350879,2806.1808333333333,1496.9,3331.8050000000003,3211.8925
2022-07-01,11:00:00,13352.506666666666,192.95028252895065,36.4977350054961,53.502264994503896,12.555441855747596,463.0,127.0,336.0,157.3,26.4,16.0,53,1014.3,17.2,299,37,0,12,100,0.5,0.5,0.0,53,12700.0,9212.806720318898,11509.736666666666,14065.24,0.0,13436.096666666666
2022-09-18,13:00:00,8188.804166666666,225.83894020084108,65.48868264756756,24.51131735243244,14.71806430611613,308.0,194.0,114.0,427.3,13.4,9.8,79,994.6,11.0,157,52,42,22,3,0.6,0.6,0.0,53,11252.0,7556.557857854758,9817.800833333333,4823.224166666667,9352.250833333334,4409.365
2022-04-14,07:00:00,2739.550833333333,120.55106671211117,62.55801742453225,27.441982575467748,8.614567431757838,83.0,0.0,83.0,0.0,3.7,1.1,83,1015.5,7.2,307,89,0,99,100,0.7,0.7,0.0,53,0.0,878.320244560745,16073.394166666669,10589.63,19202.51583333333,17747.446666666667
2022-09-15,11:00:00,10308.268333333332,192.56347841811615,56.754648205658405,33.245351794341595,12.6997029187012,319.0,142.0,177.0,256.1,14.2,12.1,87,984.9,15.9,245,88,71,37,5,0.6,0.6,0.0,53,4118.0,8174.13699470664,2022.0408333333328,2156.741666666667,4881.150833333333,16808.635
