date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2022-09-16,11:00:00,6529.925,192.6177119466589,57.147499792455775,32.852500207544225,12.70565617417044,310.0,125.0,185.0,227.7,13.0,10.8,87,981.9,16.1,222,92,55,44,54,1.0,1.0,0.0,55,5625.0,7841.083240593381,10308.268333333332,6863.0125,2022.0408333333328,4881.150833333333
2022-06-29,15:00:00,7211.431666666667,264.1385119230044,59.22576422724016,30.774235772759837,16.561442548678606,383.0,220.0,163.0,388.1,26.0,20.2,70,1013.2,7.9,317,83,47,23,89,1.1,1.1,0.0,55,11660.0,5378.950295922128,3911.9525,9043.6,7754.425,4309.863333333334
2022-06-28,15:00:00,3911.9525,264.21769210820696,59.20744437217501,30.79255562782499,16.564805897686234,325.0,203.0,122.0,357.9,25.3,19.7,71,1013.2,8.9,328,33,0,53,3,1.0,1.0,0.0,55,20300.0,4374.368343517868,7754.425,11617.801666666666,4309.863333333334,7968.555833333333
2023-05-16,06:00:00,1164.549166666667,101.75147174465867,60.87070178246255,29.129298217537457,7.680688116694607,53.0,0.0,53.0,0.0,12.2,10.8,91,1004.6,19.0,119,100,19,99,100,1.2,1.2,0.0,55,0.0,215.97396756889663,12588.1075,6666.611666666667,12686.684166666666,12730.179166666669
2022-08-30,06:00:00,1532.4,106.45023654563168,70.03903841926972,19.96096158073028,7.608281281147714,18.0,0.0,18.0,0.0,13.9,13.0,94,1009.9,19.8,65,100,100,99,100,1.2,1.2,0.0,55,0.0,0.0,2086.065,2097.04,6826.204999999999,6764.543333333334
2022-06-04,11:00:00,15374.513333333334,194.92049927281573,37.29532987479105,52.70467012520895,12.647923089906572,514.0,240.0,274.0,299.8,15.2,12.3,83,1012.1,14.4,193,100,28,90,92,1.0,1.0,0.0,55,17280.0,11477.20111722967,5430.631666666667,6706.110000000001,4932.639166666667,10330.050833333333
2022-07-08,09:00:00,5594.724166666667,147.33594623277676,39.84011884596383,50.15988115403617,10.535306529823808,154.0,10.0,144.0,13.5,16.6,15.6,94,1011.4,8.4,223,100,31,98,44,1.0,1.0,0.0,55,690.0,2345.369534532894,11996.5125,13133.511666666667,13980.018333333332,14098.709166666667
2022-09-15,13:00:00,4409.365,226.0365912754673,64.31324420874684,25.68675579125316,14.700198745458325,312.0,173.0,139.0,366.4,14.4,11.6,83,984.5,15.8,243,71,51,38,6,1.0,1.0,0.0,55,8477.0,7423.696905721631,2834.7958333333336,1850.1633333333327,2155.998333333333,9615.725833333334
2022-07-24,13:00:00,3064.4375,231.0237328532593,47.69714262213482,42.30285737786518,14.511159869466416,308.0,77.0,231.0,108.9,18.6,15.6,83,1004.8,11.2,147,100,100,100,2,1.1,1.1,0.0,55,0.0,5697.296590012371,3796.743333333333,7601.830833333333,12671.540833333333,12965.148333333333
2022-06-29,16:00:00,2428.135,276.98758040401776,66.9125053247368,23.087494675263198,17.561303712241234,254.0,111.0,143.0,245.2,24.7,20.3,77,1013.3,6.3,347,62,32,14,83,1.2,1.2,0.0,55,7548.0,2671.2093952574232,4509.78,3911.9525,2505.339166666666,1696.618333333333
2022-07-28,09:00:00,5399.6475,148.39609471744782,43.29477196433524,46.70522803566476,10.51132210980311,205.0,42.0,163.0,60.1,15.7,13.5,87,1008.1,8.3,146,100,68,100,23,1.2,1.2,0.0,55,1344.0,3806.961130542656,2897.5641666666666,17353.845,10685.064166666669,14238.855
2022-07-24,14:00:00,3248.295833333333,247.11352378851305,54.30317852236061,35.69682147763939,15.51114856266368,297.0,103.0,194.0,163.4,18.6,15.7,83,1004.9,11.7,137,100,100,93,0,1.0,1.0,0.0,55,0.0,5180.919317689464,2555.9133333333334,3796.743333333333,10516.626666666669,11010.415833333333
2022-02-17,09:00:00,1646.7291666666667,155.30634929169312,73.68996238063535,16.31003761936465,10.38713595211724,34.0,0.0,34.0,0.0,3.3,3.1,99,957.9,18.4,296,100,100,100,100,1.0,1.0,0.0,55,0.0,0.0,2402.4216666666666,1192.0258333333334,3270.4933333333333,2696.4975
2023-06-22,10:00:00,5107.906666666667,170.3001363192539,35.93778253679987,54.06221746320013,11.587526236749223,121.0,0.0,121.0,0.0,18.9,18.1,95,1006.0,5.5,293,100,95,69,39,1.1,1.1,0.0,55,0.0,1547.0084401099475,0.0,0.0,0.0,0.0
2022-07-08,04:00:00,1208.5958333333333,72.31657645536987,74.30333761849185,15.696662381508151,5.535844186685435,23.0,0.0,23.0,0.0,14.7,13.2,91,1010.3,7.3,281,100,78,100,88,1.2,1.2,0.0,55,0.0,0.0,2611.935,993.8083333333334,2476.0533333333333,2681.784166666667
2022-05-28,14:00:00,4164.573333333333,250.49774666257173,53.923853529525786,36.07614647047421,15.665162731919558,309.0,135.0,174.0,212.1,11.7,8.0,78,994.1,10.4,160,61,22,35,66,1.0,1.0,0.0,55,10530.0,5401.885044690241,10706.0175,9226.3075,12461.719166666668,3983.620833333333
2022-05-31,13:00:00,4989.4225,234.84496207487703,46.65882944551884,43.34117055448116,14.658391272163035,379.0,151.0,228.0,209.2,11.7,10.5,92,1002.4,15.7,70,100,77,70,52,1.0,1.0,0.0,55,3473.0,7456.2362213045935,7496.668333333334,6668.173333333333,9844.139166666666,2172.520833333333
2022-09-17,12:00:00,4823.224166666667,209.8831148367188,60.35257774319287,29.64742225680713,13.711861364894244,367.0,224.0,143.0,432.2,13.4,11.3,87,983.8,8.2,157,54,31,28,31,1.1,1.1,0.0,55,15456.0,9863.773128727247,10003.795833333334,6529.925,15160.261666666664,1850.1633333333327
