,0,1,2,3,4,5,6,7,8,9,10
40,259.83602068508367,90.45681754325588,-0.4568175432558847,28.000000000000004,4.0,23.999999999999996,41.4,-4.500000000000001,67.0,0.0,300.0575449998568
41,272.69962554445726,98.1141213461604,-8.114121346160386,0.0,0.0,0.0,0.0,-5.400000000000001,87.0,0.0,0.0
42,285.8625304837719,105.68730406923652,-15.687304069236514,0.0,0.0,0.0,0.0,-6.199999999999999,100.0,0.0,0.0
43,299.805304025497,112.75995416868079,-22.7599541686808,0.0,0.0,0.0,0.0,-7.5,100.0,0.0,0.0
44,314.9663563323467,118.85791798169974,-28.85791798169977,0.0,0.0,0.0,0.0,-7.8,100.0,0.0,0.0
45,331.59608307359315,123.4456024480335,-33.4456024480335,0.0,0.0,0.0,0.0,-9.0,74.0,0.0,0.0
46,349.5247695041708,125.99398857830673,-35.99398857830673,0.0,0.0,0.0,0.0,-9.9,47.0,0.0,0.0
47,8.026486469828475,126.14246166963812,-36.14246166963811,0.0,0.0,0.0,0.0,-11.0,46.0,0.0,0.0
48,26.073010904209237,123.86705637037414,-33.86705637037415,0.0,0.0,0.0,0.0,-11.8,67.0,0.0,0.0
49,42.87794613359418,119.49304146626822,-29.493041466268227,0.0,0.0,0.0,0.0,-11.3,80.0,0.0,0.0
50,58.20497912009101,113.5378497232172,-23.537849723217192,0.0,0.0,0.0,0.0,-9.0,96.0,0.0,0.0
51,72.26616126467292,106.54080704939192,-16.54080704939192,0.0,0.0,0.0,0.0,-8.9,100.0,0.0,0.0
52,85.4870908410073,98.98331071349156,-8.983310713491564,0.0,0.0,0.0,0.0,-10.0,100.0,0.0,0.0
53,98.34846822522294,91.28623054424487,-1.286230544244875,0.0,0.0,0.0,0.0,-13.6,100.0,0.0,992.2360587662675
54,111.31717387906647,83.84013233916511,6.159867660834889,23.0,4.0,19.0,44.5,-14.299999999999999,100.0,0.0,2387.4414554934515
55,124.8126603588674,77.03979459256846,12.960205407431548,103.0,28.999999999999996,74.0,173.4,-11.5,100.0,3495.112235577917,6831.159670131405
56,139.15914556930858,71.30633411874355,18.69366588125645,190.0,47.0,143.0,171.3,-8.8,41.0,5736.132934907925,8036.922561493566
57,154.4962503399037,67.07910503063923,22.920894969360766,306.0,141.0,165.0,394.4,-6.1,38.0,11434.7767681076,8872.685403882513
58,170.67005736905242,64.75793753377297,25.242062466227022,393.0,243.0,150.0,591.6,-5.000000000000001,79.0,15152.444792035883,9016.447879331161
59,187.20562814125103,64.59889969151064,25.40110030848936,413.99999999999994,258.0,156.0,599.1,-4.200000000000001,67.0,14983.993418033035,9979.262135315885
60,203.4680209060757,66.61980700763246,23.380192992367547,380.0,213.0,167.0,512.4,-3.7000000000000006,78.0,12480.519658744975,7399.588221929694
61,218.94557321112902,70.59264060093933,19.407359399060663,343.0,209.0,134.0,569.3,-3.4000000000000004,100.0,10726.308863772807,4506.569913102413
62,233.4375559698534,76.12982358275116,13.870176417248842,249.00000000000003,123.0,126.0,426.9,-3.4000000000000004,100.0,6489.139139994438,2649.464021060206
63,247.04873459282518,82.79169674582285,7.2083032541771495,115.00000000000001,15.0,100.0,81.5,-3.900000000000001,100.0,1697.9971836021282,645.8844040152725
64,260.0839338357412,90.1518963441918,-0.15189634419181358,28.000000000000004,0.0,28.0,0.0,-4.300000000000001,100.0,0.0,355.687016630612
65,272.95262739356,97.81129836169866,-7.811298361698657,0.0,0.0,0.0,0.0,-4.300000000000001,100.0,0.0,0.0
66,286.11557128089026,105.37893318373416,-15.37893318373416,0.0,0.0,0.0,0.0,-4.200000000000001,100.0,0.0,0.0
67,300.0505769499915,112.43854727109559,-22.438547271095594,0.0,0.0,0.0,0.0,-3.8000000000000007,100.0,0.0,0.0
68,315.1903581069394,118.51731606451618,-28.517316064516177,0.0,0.0,0.0,0.0,-3.6000000000000005,100.0,0.0,0.0
69,331.77829218999085,123.08302981610773,-33.083029816107725,0.0,0.0,0.0,0.0,-3.5000000000000004,100.0,0.0,0.0
70,349.64204440856287,125.61232065257346,-35.61232065257345,0.0,0.0,0.0,0.0,-3.6000000000000005,100.0,0.0,0.0
71,8.064724737380642,125.75028193453036,-35.75028193453036,0.0,0.0,0.0,0.0,-3.8000000000000007,100.0,0.0,0.0
72,26.03649416702866,123.4747735357711,-33.474773535771114,0.0,0.0,0.0,0.0,-3.900000000000001,100.0,0.0,0.0
73,42.78526622554908,119.1079140621422,-29.107914062142218,0.0,0.0,0.0,0.0,-4.000000000000001,100.0,0.0,0.0
74,58.07753351426893,113.16206986967084,-23.162069869670827,0.0,0.0,0.0,0.0,-4.099999999999998,100.0,0.0,0.0
75,72.12105885150412,106.1726193479893,-16.1726193479893,0.0,0.0,0.0,0.0,-4.000000000000001,100.0,0.0,0.0
76,85.33636136991393,98.61888629631343,-8.618886296313432,0.0,0.0,0.0,0.0,-3.900000000000001,100.0,0.0,0.0
77,98.20110449647622,90.92108664662732,-0.9210866466273201,0.0,0.0,0.0,0.0,-3.7000000000000006,100.0,0.0,0.0
78,111.18161369741868,83.47009015046754,6.529909849532465,15.0,1.0,14.0,10.7,-3.5000000000000004,100.0,0.0,0.0
79,124.69887841813714,76.66183676982408,13.33816323017592,67.0,2.0,65.0,11.5,-3.1000000000000005,100.0,680.5328760767908,2208.677365846106
80,139.07978797617548,70.91963567211043,19.080364327889573,117.99999999999999,6.999999999999999,111.0,24.9,-2.4000000000000004,100.0,1990.0575331493008,2350.69798202573
81,154.46568301074058,66.68613186659117,23.313868133408835,179.0,13.999999999999998,165.0,38.5,-1.5000000000000002,100.0,3538.4661874593007,2339.8181503695682
82,170.70021402689943,64.36484555977194,25.63515444022807,200.0,18.0,182.0,43.2,-1.0000000000000002,100.0,4084.0952312683175,2934.337135891554
83,187.3001315021333,64.21413585178935,25.78586414821065,217.0,24.0,193.00000000000003,54.9,-0.6000000000000001,100.0,4553.386007946388,2131.402001412213
84,203.619671000943,66.25098475048927,23.749015249510734,184.0,11.0,173.0,26.1,-0.6000000000000001,100.0,3417.274764691495,1320.8874100641533
85,219.14022109281308,70.24369320030308,19.75630679969691,185.0,17.0,168.0,45.6,-0.6000000000000001,100.0,3511.9421728423818,834.3758721979583
86,233.6605635105485,75.80022852188229,14.199771478117714,120.0,11.0,109.0,37.4,-0.8000000000000002,100.0,1891.7381697592396,1203.1453269063868
87,247.28889112697925,82.4774404840187,7.52255951598131,75.0,17.0,57.99999999999999,89.7,-1.6000000000000003,100.0,791.2933625284908,506.27132163125555
88,260.3338787100891,89.8468461019956,0.15315389800440643,24.0,5.0,19.0,49.0,-2.6000000000000005,100.0,0.0,0.0
89,273.2073144629647,97.50821641574149,-7.5082164157414875,0.0,0.0,0.0,0.0,-3.5000000000000004,100.0,0.0,0.0
90,286.36996184585854,105.07012347758342,-15.070123477583424,0.0,0.0,0.0,0.0,-4.300000000000001,100.0,0.0,0.0
91,300.2968841662981,112.11650687986871,-22.116506879868705,0.0,0.0,0.0,0.0,-4.800000000000001,88.0,0.0,0.0
92,315.415153678524,118.17590581091497,-28.175905810914955,0.0,0.0,0.0,0.0,-5.400000000000001,87.0,0.0,0.0
93,331.9612587241824,122.71951124796293,-32.71951124796295,0.0,0.0,0.0,0.0,-5.6000000000000005,88.0,0.0,0.0
94,349.7603678306273,125.22958028789397,-35.22958028789396,0.0,0.0,0.0,0.0,-6.000000000000001,86.0,0.0,0.0
95,8.104528140755047,125.35685884093256,-35.35685884093257,0.0,0.0,0.0,0.0,-6.1,87.0,0.0,0.0
96,26.00194240219224,123.08102413022965,-33.08102413022965,0.0,0.0,0.0,0.0,-6.3,92.0,0.0,0.0
97,42.694611817345894,118.72110856463553,-28.721108564635525,0.0,0.0,0.0,0.0,-6.6,96.0,0.0,0.0
98,57.95189717437481,112.78447501225767,-22.78447501225767,0.0,0.0,0.0,0.0,-7.0,100.0,0.0,0.0
99,71.97743677842197,105.80256866017233,-15.80256866017231,0.0,0.0,0.0,0.0,-7.3999999999999995,74.0,0.0,0.0
100,85.18678721845843,98.25261992256608,-8.25261992256606,0.0,0.0,0.0,0.0,-8.0,68.0,0.0,0.0
101,98.05463303584833,90.55416222765936,-0.5541622276593516,0.0,0.0,0.0,0.0,-8.8,72.0,0.0,1169.1090297275998
102,111.04678010013988,83.09834548164974,6.901654518350259,35.0,12.0,23.0,124.3,-9.4,73.0,863.8114932620643,2701.5890800932175
103,124.58579795130127,76.2822585569437,13.717741443056294,141.0,59.0,82.0,327.4,-8.8,76.0,6220.669513693821,7652.707472636898
104,139.00130745678263,70.5314083774321,19.468591622567892,259.0,137.0,122.0,476.70000000000005,-8.0,74.0,11225.489367532615,10880.723092579345
105,154.43641334248878,66.29175974447061,23.708240255529375,352.0,198.0,154.0,534.7,-6.8999999999999995,67.0,14180.734706208908,15378.608617118894
106,170.7322782561885,63.970563996863966,26.02943600313604,423.00000000000006,262.0,161.0,618.8,-6.3,40.0,16318.4220764696,19304.86166250025
107,187.3971354824364,63.82848366863563,26.17151633136437,462.0,316.0,146.0,713.3,-5.800000000000001,7.000000000000001,17141.987732455502,19368.156644578277
108,203.774160869154,65.8816155996944,24.1183844003056,452.00000000000006,336.0,115.99999999999999,785.5,-5.400000000000001,0.0,15971.951499886069,19592.56340246861
109,219.3377165576694,69.89449203773576,20.105507962264245,394.0,294.0,100.0,776.1,-5.400000000000001,0.0,12787.39159294501,16681.458672744084
110,233.88618785830013,75.47056069591214,14.529439304087862,295.0,207.0,88.0,691.2,-6.000000000000001,0.0,8220.961547063947,9421.970545888344
111,247.53132694175946,82.16316540913935,7.836834590860651,173.0,108.00000000000001,65.0,553.4,-7.0,0.0,3235.456726537692,2447.238298738437
112,260.5857428676724,89.54172189480826,0.45827810519173484,52.0,26.0,26.0,248.0,-7.2,8.0,0.0,910.0930956665488
113,273.4635690341572,97.20492643500646,-7.20492643500646,0.0,0.0,0.0,0.0,-10.4,49.0,0.0,0.0
114,286.62557963594224,104.76092609893902,-14.760926098939017,0.0,0.0,0.0,0.0,-13.299999999999999,76.0,0.0,0.0
115,300.5440991610468,111.79388912480893,-21.79388912480895,0.0,0.0,0.0,0.0,-14.5,72.0,0.0,0.0
116,315.6406146829103,117.83375301267483,-27.83375301267483,0.0,0.0,0.0,0.0,-14.299999999999999,75.0,0.0,0.0
117,332.1448555396582,122.35512599942832,-32.3551259994283,0.0,0.0,0.0,0.0,-13.9,73.0,0.0,0.0
118,349.87961679267096,124.8458624212524,-34.8458624212524,0.0,0.0,0.0,0.0,-13.299999999999999,87.0,0.0,0.0
119,8.145782494326797,124.96230325966975,-34.96230325966976,0.0,0.0,0.0,0.0,-12.7,56.00000000000001,0.0,0.0
120,25.96925849313207,122.68593261193595,-32.68593261193596,0.0,0.0,0.0,0.0,-11.9,45.0,0.0,0.0
121,42.60590870170364,118.3327583972607,-28.332758397260736,0.0,0.0,0.0,0.0,-11.3,21.0,0.0,0.0
122,57.82801699035143,112.40520283506213,-22.405202835062124,0.0,0.0,0.0,0.0,-10.8,10.0,0.0,0.0
123,71.8352563454497,105.43079380911595,-15.430793809115972,0.0,0.0,0.0,0.0,-10.4,6.0,0.0,0.0
124,85.03833679435331,97.8846500005972,-7.884650000597194,0.0,0.0,0.0,0.0,-10.2,6.0,0.0,0.0
125,97.909023217117,90.1855945351492,-0.18559453514921193,0.0,0.0,0.0,0.0,-10.1,1.0,0.0,1801.039036009473
126,110.91263865676098,82.72503375944082,7.274966240559181,42.0,20.0,22.0,200.3,-9.7,11.0,1649.8422082614534,5997.795465901543
127,124.47337742834156,75.90119250816443,14.098807491835574,158.0,95.0,63.0,508.70000000000005,-8.6,17.0,8519.395772829434,12729.190666092038
128,138.92365417712753,70.14178033768431,19.85821966231569,280.0,191.00000000000003,89.0,649.9,-7.3,9.0,13519.08082436955,17128.850384893914
129,154.40838454636565,65.89611054604308,24.103889453956928,378.0,273.0,105.0,724.6,-6.3,1.0,16640.291084679735,20554.258493740756
130,170.76618850934628,63.57520712483735,26.42479287516266,452.00000000000006,341.0,111.0,793.6,-5.6000000000000005,5.0,18448.021202429736,21243.20999831145
131,187.49657309668544,63.44204879391721,26.557951206082794,481.00000000000006,368.0,113.0,819.3,-5.200000000000001,4.0,18337.46426694942,21531.286291396467
132,203.93141423763745,65.5117952273026,24.488204772697397,463.99999999999994,354.0,110.0,816.1,-5.200000000000001,3.0,16506.82735693151,21118.082289522838
133,219.5379714905189,69.54512132814185,20.454878671858165,404.0,300.0,104.0,779.9,-5.400000000000001,4.0,13138.441329725549,17733.516950728994
134,234.11433008188297,75.14089246304604,14.859107536953962,307.0,217.0,90.0,711.1,-6.1,14.000000000000002,8599.671287829267,9437.685296450903
135,247.77593500145272,81.84893336535835,8.151066634641644,182.0,112.99999999999999,69.0,563.1,-7.5,35.0,3425.8373299735545,2722.9828050105643
136,260.8394133606817,89.2365778771945,0.7634221228054892,57.00000000000001,27.000000000000004,30.000000000000004,250.90000000000003,-9.3,50.0,0.0,864.0144475957688
137,273.7212733113334,96.9014786741026,-6.901478674102609,0.0,0.0,0.0,0.0,-10.5,56.00000000000001,0.0,0.0
138,286.88230248499315,104.45139179753644,-14.451391797536425,0.0,0.0,0.0,0.0,-11.1,50.0,0.0,0.0
139,300.792096295578,111.47074997556064,-21.47074997556064,0.0,0.0,0.0,0.0,-11.0,17.0,0.0,0.0
140,315.86661413457927,117.4909234373702,-27.49092343737021,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0
141,332.32895723692025,121.98995328350576,-31.989953283505763,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0
142,349.99967003851623,124.4612617874962,-34.4612617874962,0.0,0.0,0.0,0.0,-12.9,1.0,0.0,0.0
143,8.188374781219096,124.56672566658679,-34.566725666586784,0.0,0.0,0.0,0.0,-13.6,8.0,0.0,0.0
144,25.938345517145514,122.2896229607768,-32.28962296077679,0.0,0.0,0.0,0.0,-13.9,45.0,0.0,0.0
145,42.51908192369346,117.9429965816038,-27.942996581603797,0.0,0.0,0.0,0.0,-13.5,32.0,0.0,0.0
146,57.7058385509877,112.02439078008769,-22.02439078008767,0.0,0.0,0.0,0.0,-13.2,41.0,0.0,0.0
147,71.69447737767302,105.05743352519544,-15.057433525195444,0.0,0.0,0.0,0.0,-13.0,39.0,0.0,0.0
148,84.89097706522894,97.51511494273583,-7.515114942735834,0.0,0.0,0.0,0.0,-12.5,39.0,0.0,0.0
149,97.76424306644807,89.815520863746,0.18447913625398868,0.0,0.0,0.0,0.0,-11.8,44.0,0.0,1430.145677853028
150,110.77915364281162,82.35029045629605,7.649709543703949,26.0,1.0,25.0,9.7,-10.6,100.0,0.0,2022.475962237815
151,124.361573985809,75.5187711812813,14.481228818718707,88.0,6.999999999999999,81.0,36.2,-8.9,100.0,1468.9754436616586,3401.530722212928
152,138.8467768321046,69.75087956621627,20.249120433783727,89.0,3.0,86.0,10.0,-7.9,100.0,1188.0921889335411,4012.9808195438236
153,154.3815381887502,65.49930590651574,24.500694093484267,115.99999999999999,2.0,114.0,5.2,-7.2,100.0,1709.7657390241243,3559.0235658120737
154,170.801881470889,63.17888876233834,26.82111123766166,142.0,3.0,139.0,6.9,-6.7,100.0,2301.505919825215,3861.7033103625226
155,187.59837553877588,63.05493617475713,26.945063825242862,196.0,12.0,184.0,26.4,-6.000000000000001,100.0,3737.967661376425,1874.0849466500492
156,204.0913530365817,65.14161836677891,24.858381633221093,155.0,4.0,151.0,9.1,-5.700000000000001,100.0,2614.892357127043,1166.990650938054
157,219.7408961463533,69.19566417770662,20.80433582229337,147.0,12.0,135.0,30.7,-5.500000000000001,100.0,2541.0404985984496,729.7028836632271
158,234.3448899456142,74.81129501999246,15.188704980007545,120.0,6.0,114.0,19.3,-5.400000000000001,100.0,1815.11712486806,1066.0432486164539
159,248.02260737782169,81.53480511601217,8.465194883987834,88.0,3.0,85.0,14.5,-5.400000000000001,100.0,1030.0721390022009,572.843456203492
160,261.09477677843114,88.93146731316062,1.068532686839366,27.0,0.0,27.0,0.0,-5.6000000000000005,100.0,0.0,0.0
161,273.9803094664371,96.59792275460671,-6.5979227546067145,0.0,0.0,0.0,0.0,-5.900000000000001,100.0,0.0,0.0
162,287.14000864766285,104.14157096557608,-14.141570965576067,0.0,0.0,0.0,0.0,-6.199999999999999,100.0,0.0,0.0
163,301.0407508476227,111.14714528013262,-21.147145280132587,0.0,0.0,0.0,0.0,-6.1,100.0,0.0,0.0
164,316.0930264633937,117.14748286113236,-27.147482861132374,0.0,0.0,0.0,0.0,-5.800000000000001,100.0,0.0,0.0
165,332.5134401873711,121.62407229635869,-31.62407229635869,0.0,0.0,0.0,0.0,-5.800000000000001,100.0,0.0,0.0
166,350.1204080798628,124.07587293890091,-34.07587293890091,0.0,0.0,0.0,0.0,-5.700000000000001,100.0,0.0,0.0
167,8.232193236966438,124.17023615331772,-34.1702361533177,0.0,0.0,0.0,0.0,-5.900000000000001,100.0,0.0,0.0
168,25.90910687528452,121.89221867423416,-31.892218674234172,0.0,0.0,0.0,0.0,-5.700000000000001,100.0,0.0,0.0
169,42.434055935908965,117.55195571508624,-27.55195571508624,0.0,0.0,0.0,0.0,-5.700000000000001,100.0,0.0,0.0
170,57.585306297237686,111.64217601031956,-21.64217601031955,0.0,0.0,0.0,0.0,-5.6000000000000005,95.0,0.0,0.0
171,71.55505836356183,104.68262640095509,-14.682626400955083,0.0,0.0,0.0,0.0,-5.800000000000001,54.0,0.0,0.0
172,84.74467368080238,97.1441531180976,-7.144153118097605,0.0,0.0,0.0,0.0,-6.1,22.0,0.0,0.0
173,97.62025937165464,89.44407850982168,0.5559214901783195,0.0,0.0,0.0,0.0,-6.6,22.0,0.0,0.0
174,110.64628813855977,81.97425105034023,8.025748949659764,47.0,21.0,26.0,197.2,-6.8,28.999999999999996,1745.8774512768034,5139.538461538504
175,124.25034351449688,75.13512710468102,14.864872895318978,159.0,80.0,79.0,400.3,-5.299999999999998,40.0,7263.408346968329,11165.647895740793
176,138.77062271815788,69.35883396169818,20.64116603830182,284.0,188.0,95.99999999999999,612.6,-4.099999999999998,20.0,12893.691073909877,14643.068697685649
177,154.35581424481808,65.10146719654435,24.89853280345564,387.0,283.0,104.0,726.4,-2.9000000000000004,3.0,16479.951526269717,17988.899251367053
178,170.83929209253316,62.78172225394097,27.218277746059027,461.0,352.0,109.0,795.8,-2.2,4.0,18414.21792288927,21162.929781499155
179,187.70247220505948,62.6672500444233,27.33274995557671,483.0,370.00000000000006,113.0,801.8,-1.9000000000000004,8.0,18048.649702886927,20545.327649227132
180,204.2538974200592,64.771178808602,25.22882119139799,456.00000000000006,334.0,122.0,749.3,-1.9000000000000004,16.0,15721.048077526153,19670.13335292876
181,219.9463991771117,68.84620258725275,21.15379741274725,396.0,282.0,114.0,711.6,-1.9000000000000004,11.0,12419.074262512684,15496.589852441648
182,234.57776594476073,74.48183841587829,15.518161584121712,287.0,173.0,114.0,546.7,-2.0000000000000004,17.0,7495.347757107621,9094.092740414639
183,248.2712352914908,81.22084036856042,8.779159631439592,164.0,76.0,88.0,359.0,-2.2,23.0,2843.478626417456,2844.367979057518
184,261.35171929126415,88.62644261024126,1.373557389758742,56.00000000000001,21.0,35.0,185.6,-2.9000000000000004,28.000000000000004,0.0,1097.1741372693143
185,274.24055968332186,96.29430770469224,-6.294307704692253,1.0,0.0,1.0,0.0,-3.6000000000000005,30.0,0.0,0.0
186,287.39857684249574,103.83151367873492,-13.83151367873492,0.0,0.0,0.0,0.0,-4.099999999999998,44.0,0.0,0.0
187,301.28993905126936,110.82313080290007,-20.823130802900085,0.0,0.0,0.0,0.0,-4.099999999999998,47.0,0.0,0.0
188,316.31972754900164,116.80349710058208,-26.80349710058207,0.0,0.0,0.0,0.0,-4.6000000000000005,49.0,0.0,0.0
189,332.6981825641203,121.25756224244398,-31.257562242443992,0.0,0.0,0.0,0.0,-4.900000000000001,47.0,0.0,0.0
190,350.2417132383301,123.6897902641811,-33.6897902641811,0.0,0.0,0.0,0.0,-5.200000000000001,50.0,0.0,0.0
191,8.277127427140933,123.772944438192,-33.77294443819201,0.0,0.0,0.0,0.0,-5.6000000000000005,40.0,0.0,0.0
192,25.88144641489458,121.49384276439623,-31.49384276439623,0.0,0.0,0.0,0.0,-6.000000000000001,41.0,0.0,0.0
193,42.35075474726588,117.1597679506529,-27.159767950652927,0.0,0.0,0.0,0.0,-6.3999999999999995,46.0,0.0,0.0
194,57.46636367123977,111.25869537503827,-21.25869537503826,0.0,0.0,0.0,0.0,-7.2,41.0,0.0,0.0
195,71.41695659082953,104.306510848263,-14.30651084826299,0.0,0.0,0.0,0.0,-8.5,46.0,0.0,0.0
196,84.5993910940444,96.7719028073135,-6.771902807313497,0.0,0.0,0.0,0.0,-9.8,43.0,0.0,0.0
197,97.4770377912767,89.07140472801946,0.9285952719805425,0.0,0.0,0.0,0.0,-10.5,41.0,0.0,2408.4074407515736
198,110.51400412827572,81.59705098676628,8.402949013233716,54.0,25.0,28.999999999999996,227.7,-10.5,15.0,2212.482858588148,6201.350102681219
199,124.13964074797086,74.75039274574102,15.249607254258983,174.0,103.0,71.0,499.00000000000006,-9.2,26.0,8694.206643242658,12776.486237238843
200,138.69513780697145,68.96577128445166,21.034228715548338,287.0,178.0,109.0,568.0,-7.6,40.0,12631.15658711062,16880.25498672972
201,154.3311511527318,64.70271550568066,25.297284494319356,380.0,227.0,153.0,573.2,-4.700000000000001,80.0,14904.94262757721,17206.177624934466
202,170.8783536282198,62.3838204586754,27.616179541324602,434.0,243.0,190.99999999999997,541.7,-2.1000000000000005,84.0,15454.173585499197,16047.54550134778
203,187.80879071679595,62.27909391458639,27.72090608541361,438.99999999999994,206.0,232.99999999999997,440.6,-1.1,80.0,13983.520249491075,16016.390173104057
204,204.4189657861416,64.40056939727933,25.599430602720677,408.0,174.0,233.99999999999997,385.2,-0.8000000000000002,41.0,11970.024841677141,13383.958955023934
205,220.15438765817717,68.49681745707795,21.50318254292205,310.0,75.0,235.00000000000003,186.5,-0.8000000000000002,85.0,7385.9768596781905,7702.217401809394
206,234.81285534065447,74.15259156759417,15.847408432405828,208.99999999999997,21.0,187.99999999999997,65.2,-1.0000000000000002,95.0,4006.077674432697,2831.784867103348
207,248.52170915281187,80.90709780072872,9.092902199271279,101.0,2.0,99.00000000000001,9.2,-1.0000000000000002,100.0,1304.4583493234636,679.2204741424648
